record_id,patent_id,domain,title,abstract,text
11552317,11552317,hydrogenstorage,Autonomous power generation system,"Method and apparatus for generating green electrical power. During a hydrogen gas storage mode, an electrolyzer generates a stream of hydrogen gas from water supplied by a water source and using power from an input power source. A hydrogen tank temporarily stores the stream of hydrogen. During a power generation mode, a fuel cell converts the stream of hydrogen gas from the tank into output electrical power by combining the hydrogen with oxygen. An inverter conditions and supplies the electrical power to a local load. A controller circuit uses a system parameter to adaptively switch between the storage mode and the power generation mode. In some cases, external power is supplied during the generation and storage of the hydrogen gas from an electrical grid or a local renewable source such as a set of solar panels. Respective grid-tied, solar-tied, grid-only, off-grid, and electric vehicle charging configurations are provided.","Autonomous power generation system. Method and apparatus for generating green electrical power. During a hydrogen gas storage mode, an electrolyzer generates a stream of hydrogen gas from water supplied by a water source and using power from an input power source. A hydrogen tank temporarily stores the stream of hydrogen. During a power generation mode, a fuel cell converts the stream of hydrogen gas from the tank into output electrical power by combining the hydrogen with oxygen. An inverter conditions and supplies the electrical power to a local load. A controller circuit uses a system parameter to adaptively switch between the storage mode and the power generation mode. In some cases, external power is supplied during the generation and storage of the hydrogen gas from an electrical grid or a local renewable source such as a set of solar panels. Respective grid-tied, solar-tied, grid-only, off-grid, and electric vehicle charging configurations are provided"
11555581,11555581,hydrogenstorage,Gas discharge apparatus for liquefied hydrogen storage tanks,"Disclosed is a gas discharge apparatus for liquefied hydrogen storage tanks, the gas discharge apparatus including a receptacle mounted to a liquefied hydrogen storage tank, the receptacle having a stationary valve configured to be opened by external force mounted therein, a multistage opening and closing device coupled to the receptacle such that the position of the multistage opening and closing device is adjustable, the multistage opening and closing device being configured to be opened by reaction force transmitted from the receptacle when moved relative to the receptacle, the multistage opening and closing device having a sliding valve configured to push open the stationary valve in the state in which the multistage opening and closing device is open, and a manipulation unit configured to move the multistage opening and closing device relative to the receptacle such that the sliding valve and the stationary valve are sequentially opened.","Gas discharge apparatus for liquefied hydrogen storage tanks. Disclosed is a gas discharge apparatus for liquefied hydrogen storage tanks, the gas discharge apparatus including a receptacle mounted to a liquefied hydrogen storage tank, the receptacle having a stationary valve configured to be opened by external force mounted therein, a multistage opening and closing device coupled to the receptacle such that the position of the multistage opening and closing device is adjustable, the multistage opening and closing device being configured to be opened by reaction force transmitted from the receptacle when moved relative to the receptacle, the multistage opening and closing device having a sliding valve configured to push open the stationary valve in the state in which the multistage opening and closing device is open, and a manipulation unit configured to move the multistage opening and closing device relative to the receptacle such that the sliding valve and the stationary valve are sequentially opened"
11557776,11557776,hydrogenstorage,Heat manageable fuel cell hot box,"A fuel cell hot box for improving the system efficiency of a fuel cell. Fuel cell stack parts, an after burner, a reformer, an air pre-heating zone, and a fuel-heat exchanger are provided in a housing allowing heat of the fuel cell stack parts and heat of combustion gas generated in the after burner to be used for reforming, preheating fuel and preheating air at the same time to avoid wasting energy. The fuel cell stack parts under thermal stress can be cooled to improve durability of the stack parts to increase a lifetime of a total system, and the stack parts can share the central chamber part to simplify a structure of the fuel cell hot box. In addition, the reformer includes an opening and closing unit to properly distribute the high-temperature combustion gas so that a reforming ratio is adjustable according to an operating condition of the fuel.","Heat manageable fuel cell hot box. A fuel cell hot box for improving the system efficiency of a fuel cell. Fuel cell stack parts, an after burner, a reformer, an air pre-heating zone, and a fuel-heat exchanger are provided in a housing allowing heat of the fuel cell stack parts and heat of combustion gas generated in the after burner to be used for reforming, preheating fuel and preheating air at the same time to avoid wasting energy. The fuel cell stack parts under thermal stress can be cooled to improve durability of the stack parts to increase a lifetime of a total system, and the stack parts can share the central chamber part to simplify a structure of the fuel cell hot box. In addition, the reformer includes an opening and closing unit to properly distribute the high-temperature combustion gas so that a reforming ratio is adjustable according to an operating condition of the fuel"
11557781,11557781,hydrogenstorage,"Electrochemical cells for hydrogen gas production and electricity generation, and related systems and methods","An electrochemical cell comprises a first electrode, a second electrode, and a proton-conducting membrane between the first electrode and the second electrode. The first electrode comprises Pr(Co1-x-y-z, Nix, Mny, Fez)O3-δ, wherein 0≤x≤0.9, 0≤y≤0.9, 0≤z≤0.9, and δ is an oxygen deficit. The second electrode comprises a cermet material including at least one metal and at least one perovskite. Related structures, apparatuses, systems, and methods are also described.","Electrochemical cells for hydrogen gas production and electricity generation, and related systems and methods. An electrochemical cell comprises a first electrode, a second electrode, and a proton-conducting membrane between the first electrode and the second electrode. The first electrode comprises Pr(Co1-x-y-z, Nix, Mny, Fez)O3-δ, wherein 0≤x≤0.9, 0≤y≤0.9, 0≤z≤0.9, and δ is an oxygen deficit. The second electrode comprises a cermet material including at least one metal and at least one perovskite. Related structures, apparatuses, systems, and methods are also described"
11563222,11563222,hydrogenstorage,Systems and methods for passively controlling pressure within a cryogenic storage tank,"An all mechanically controlled, non-venting pressure control system for liquid hydrogen and liquid oxygen cryogenic tanks that requires no electrical control while managing disparate, non-stoichiometric reactant boil-off rates is provided. The pressure control system allows for the passive and repeatable stoichiometric consumption of hydrogen and oxygen boil-off from cryogenic tanks to form liquid water, while preventing the liquid hydrogen and liquid oxygen cryogenic tanks from overpressurizing and venting to the external environment. More particularly, in response to an overpressure condition in a first reactant reservoir, a backpressure regulator is opened, providing the overpressure first reactant to a fuel cell or other consumer, and providing a pilot signal to open a supply line from a second reactant reservoir to the consumer. Whether the second reactant is supplied from the second reactant reservoir as gas or a liquid is determined based on the pressure within the second reactant reservoir.","Systems and methods for passively controlling pressure within a cryogenic storage tank. An all mechanically controlled, non-venting pressure control system for liquid hydrogen and liquid oxygen cryogenic tanks that requires no electrical control while managing disparate, non-stoichiometric reactant boil-off rates is provided. The pressure control system allows for the passive and repeatable stoichiometric consumption of hydrogen and oxygen boil-off from cryogenic tanks to form liquid water, while preventing the liquid hydrogen and liquid oxygen cryogenic tanks from overpressurizing and venting to the external environment. More particularly, in response to an overpressure condition in a first reactant reservoir, a backpressure regulator is opened, providing the overpressure first reactant to a fuel cell or other consumer, and providing a pilot signal to open a supply line from a second reactant reservoir to the consumer. Whether the second reactant is supplied from the second reactant reservoir as gas or a liquid is determined based on the pressure within the second reactant reservoir"
11566853,11566853,hydrogenstorage,Metal hydride heat exchanger and method of use,"A heat exchanger incorporates a metal hydride heat exchanger and mitigates the fluid mixing process, and thus greatly improves the heat transfer efficiency and heat recovery processes. The metal hydride heat exchanger has a container for the metal hydride that has a large aspect ratio. A plurality of high aspect container for the metal hydride may be coupled with a manifold.","Metal hydride heat exchanger and method of use. A heat exchanger incorporates a metal hydride heat exchanger and mitigates the fluid mixing process, and thus greatly improves the heat transfer efficiency and heat recovery processes. The metal hydride heat exchanger has a container for the metal hydride that has a large aspect ratio. A plurality of high aspect container for the metal hydride may be coupled with a manifold"
11572272,11572272,hydrogenstorage,Process for producing a hydrogen storage means,"A process for producing a hydrogen storage means. Separate layers comprising a hydrogen-storing material and a heat-conducting material are introduced into a press mold. The separate layers of the hydrogen-storing material and the heat-conducting material are compressed together to generate a sandwich structure. The heat-conducting material, on use of the sandwich structure as hydrogen storage means, assumes the task of conducting heat.","Process for producing a hydrogen storage means. A process for producing a hydrogen storage means. Separate layers comprising a hydrogen-storing material and a heat-conducting material are introduced into a press mold. The separate layers of the hydrogen-storing material and the heat-conducting material are compressed together to generate a sandwich structure. The heat-conducting material, on use of the sandwich structure as hydrogen storage means, assumes the task of conducting heat"
11572517,11572517,hydrogenstorage,Processing facility to produce hydrogen and petrochemicals,"A processing facility is provided that includes a feedstock separation system configured to separate a feed stream into a lights stream and a heavies stream, a hydrogen production system configured to produce hydrogen and carbon dioxide from the lights stream, and a carbon dioxide conversion system configured to produce synthetic hydrocarbons or the carbon dioxide. The processing facility also includes a hydroprocessing system configured to process the heavies stream, and a hydroprocessor separation system configured to separate a hydroprocessing system effluent into a separator tops stream and a separator bottoms stream, wherein the separator bottoms stream is fed to the hydrogen production system.","Processing facility to produce hydrogen and petrochemicals. A processing facility is provided that includes a feedstock separation system configured to separate a feed stream into a lights stream and a heavies stream, a hydrogen production system configured to produce hydrogen and carbon dioxide from the lights stream, and a carbon dioxide conversion system configured to produce synthetic hydrocarbons or the carbon dioxide. The processing facility also includes a hydroprocessing system configured to process the heavies stream, and a hydroprocessor separation system configured to separate a hydroprocessing system effluent into a separator tops stream and a separator bottoms stream, wherein the separator bottoms stream is fed to the hydrogen production system"
11572982,11572982,hydrogenstorage,Hydrogen fueling safety indicator,"One or more indicators provide an indication of fueling status of a hydrogen powered vehicle. One or more sensors detect temperature and/or other characteristics of the fuel provided to the vehicle and provide an electrical signal to one or more of the indicators to permit an indication of fueling status. The indicators, which may be visual and/or audible, may be positioned on the fueling apparatus and on the vehicle in the vicinity of a fueling receptacle. The indicators may also be positioned elsewhere on the vehicle and may be separate from the vehicle such as on or around a fueling station and/or on separate computerized devices.","Hydrogen fueling safety indicator. One or more indicators provide an indication of fueling status of a hydrogen powered vehicle. One or more sensors detect temperature and/or other characteristics of the fuel provided to the vehicle and provide an electrical signal to one or more of the indicators to permit an indication of fueling status. The indicators, which may be visual and/or audible, may be positioned on the fueling apparatus and on the vehicle in the vicinity of a fueling receptacle. The indicators may also be positioned elsewhere on the vehicle and may be separate from the vehicle such as on or around a fueling station and/or on separate computerized devices"
11577213,11577213,hydrogenstorage,Energy conversion and reaction system and method,"A system is described that is capable of operating as an energy conversion system that functions as a fuel cell and generates electrical current from a fuel or fuels, or as a reactor for conversion of starter materials into more complex molecules through ion-ion and ion-molecules and which may preferably be adapted to operate as a gas to liquid (GTL) process. The system ionises at least one fuel or starter material and manipulates, selects and transports ions for reaction by means of suitable electrostatic or electrodynamic ion guides, filters or drift tubes. The system of the present application replaces the electrolyte, catalyst and/or membrane found in classic fuel cells or GTL processes with an electrostatic or electrodynamic ion manipulation region such as an ion guide, analyser, drift tube or filter.","Energy conversion and reaction system and method. A system is described that is capable of operating as an energy conversion system that functions as a fuel cell and generates electrical current from a fuel or fuels, or as a reactor for conversion of starter materials into more complex molecules through ion-ion and ion-molecules and which may preferably be adapted to operate as a gas to liquid (GTL) process. The system ionises at least one fuel or starter material and manipulates, selects and transports ions for reaction by means of suitable electrostatic or electrodynamic ion guides, filters or drift tubes. The system of the present application replaces the electrolyte, catalyst and/or membrane found in classic fuel cells or GTL processes with an electrostatic or electrodynamic ion manipulation region such as an ion guide, analyser, drift tube or filter"
11578212,11578212,hydrogenstorage,Thermal treatment of silicon particles,"Silicon particles with a reduced and/or delayed propensity to generate hydrogen gas by reaction with water in aqueous inks for preparing lithium ion battery anodes are prepared by milling silicon, preferably in an oxidative atmosphere, followed by heat treating at an elevated temperature in vacuum or an inert atmosphere.","Thermal treatment of silicon particles. Silicon particles with a reduced and/or delayed propensity to generate hydrogen gas by reaction with water in aqueous inks for preparing lithium ion battery anodes are prepared by milling silicon, preferably in an oxidative atmosphere, followed by heat treating at an elevated temperature in vacuum or an inert atmosphere"
11581553,11581553,hydrogenstorage,Regenerative solid oxide stack,"An individual solid oxide cell (SOC) constructed of a sandwich configuration including in the following order: an oxygen electrode, a solid oxide electrolyte, a fuel electrode, a fuel manifold, and at least one layer of mesh. In one embodiment, the mesh supports a reforming catalyst resulting in a solid oxide fuel cell (SOFC) having a reformer embedded therein. The reformer-modified SOFC functions internally to steam reform or partially oxidize a gaseous hydrocarbon, e.g. methane, to a gaseous reformate of hydrogen and carbon monoxide, which is converted in the SOC to water, carbon dioxide, or a mixture thereof, and an electrical current. In another embodiment, an electrical insulator is disposed between the fuel manifold and the mesh resulting in a solid oxide electrolysis cell (SOEC), which functions to electrolyze water and/or carbon dioxide.","Regenerative solid oxide stack. An individual solid oxide cell (SOC) constructed of a sandwich configuration including in the following order: an oxygen electrode, a solid oxide electrolyte, a fuel electrode, a fuel manifold, and at least one layer of mesh. In one embodiment, the mesh supports a reforming catalyst resulting in a solid oxide fuel cell (SOFC) having a reformer embedded therein. The reformer-modified SOFC functions internally to steam reform or partially oxidize a gaseous hydrocarbon, e.g. methane, to a gaseous reformate of hydrogen and carbon monoxide, which is converted in the SOC to water, carbon dioxide, or a mixture thereof, and an electrical current. In another embodiment, an electrical insulator is disposed between the fuel manifold and the mesh resulting in a solid oxide electrolysis cell (SOEC), which functions to electrolyze water and/or carbon dioxide"
11581559,11581559,hydrogenstorage,Carbon dioxide production system,A carbon dioxide production system 10A includes: a fuel cell stack 16; a separation unit 20 that separates anode off-gas into a non-fuel gas including at least carbon dioxide and water and a regenerative fuel gas; a second heat exchanger 32 that separates water from the non-fuel gas; a water tank 42; and a carbon dioxide recovery tank 48 that recovers the carbon dioxide after the water has been separated.,Carbon dioxide production system. A carbon dioxide production system 10A includes: a fuel cell stack 16; a separation unit 20 that separates anode off-gas into a non-fuel gas including at least carbon dioxide and water and a regenerative fuel gas; a second heat exchanger 32 that separates water from the non-fuel gas; a water tank 42; and a carbon dioxide recovery tank 48 that recovers the carbon dioxide after the water has been separated
11583824,11583824,hydrogenstorage,Hydrogen production with membrane reformer,"A system and method for producing hydrogen from hydrocarbon and steam, including a membrane reformer with multiple membrane reactors each having a tubular membrane. The bore of the tubular membrane is the permeate side for the hydrogen. The region external to the tubular membrane is the retentate side for carbon dioxide. A sweep gas flows through the bore to displace hydrogen in a direction countercurrent to flow of hydrocarbon and steam in the region external to the tubular membrane. The method includes discharging hydrogen as permeate with the sweep gas from the bore, and discharging carbon dioxide in the region external to the tubular membrane as retentate from the membrane reactor.","Hydrogen production with membrane reformer. A system and method for producing hydrogen from hydrocarbon and steam, including a membrane reformer with multiple membrane reactors each having a tubular membrane. The bore of the tubular membrane is the permeate side for the hydrogen. The region external to the tubular membrane is the retentate side for carbon dioxide. A sweep gas flows through the bore to displace hydrogen in a direction countercurrent to flow of hydrocarbon and steam in the region external to the tubular membrane. The method includes discharging hydrogen as permeate with the sweep gas from the bore, and discharging carbon dioxide in the region external to the tubular membrane as retentate from the membrane reactor"
11584658,11584658,hydrogenstorage,"Compositions, methods of making compositions, and hydrogen production via thermo-chemical splitting","The present disclosure provides for compositions, methods of making compositions, and methods of using the composition. In an aspect, the composition can be a reactive material that can be used to split a gas such as water or carbon dioxide.","Compositions, methods of making compositions, and hydrogen production via thermo-chemical splitting. The present disclosure provides for compositions, methods of making compositions, and methods of using the composition. In an aspect, the composition can be a reactive material that can be used to split a gas such as water or carbon dioxide"
11585002,11585002,hydrogenstorage,Flow cell decontamination,"A controller stops flow of posolyte through a positive electrode chamber of a flow cell to trap the posolyte within the positive electrode chamber and hydraulically isolate the flow cell without stopping flow of negolyte through a negative electrode chamber of the flow cell, discharges the flow cell until hydrogen gas is evolved at a reactive surface of the positive electrode chamber while the posolyte is trapped within the positive electrode chamber, and subsequently discontinues the discharge and restarts the flow of the posolyte through the positive electrode chamber.","Flow cell decontamination. A controller stops flow of posolyte through a positive electrode chamber of a flow cell to trap the posolyte within the positive electrode chamber and hydraulically isolate the flow cell without stopping flow of negolyte through a negative electrode chamber of the flow cell, discharges the flow cell until hydrogen gas is evolved at a reactive surface of the positive electrode chamber while the posolyte is trapped within the positive electrode chamber, and subsequently discontinues the discharge and restarts the flow of the posolyte through the positive electrode chamber"
11588161,11588161,hydrogenstorage,Fuel cell device,"A fuel cell device may include a fuel cell module; a condensate water recovery flow path which may recover water contained in an exhaust gas discharged from the fuel cell module as condensate water; a condensate water recovery device which may store the condensate water; and a reforming water supply flow path which may supply the condensate water to a reformer. The condensate water recovery device of the fuel cell device may include a first ion exchange container which may contain an ion exchange resin; and a first storage container which may store the condensate water. The first ion exchange container may be disposed inside the first storage container with a space from the first storage container, and may be attachable to and detachable from the first storage container.","Fuel cell device. A fuel cell device may include a fuel cell module; a condensate water recovery flow path which may recover water contained in an exhaust gas discharged from the fuel cell module as condensate water; a condensate water recovery device which may store the condensate water; and a reforming water supply flow path which may supply the condensate water to a reformer. The condensate water recovery device of the fuel cell device may include a first ion exchange container which may contain an ion exchange resin; and a first storage container which may store the condensate water. The first ion exchange container may be disposed inside the first storage container with a space from the first storage container, and may be attachable to and detachable from the first storage container"
11591215,11591215,hydrogenstorage,Hydrogen production by steam methane reforming,"A hydrogen plant for producing hydrogen, including: a reforming reactor system including a first catalyst bed including an electrically conductive material and a catalytically active material, a heat insulation layer between the first catalyst bed and the pressure shell, and at least two conductors electrically connected to the electrically conductive material and to an electrical power supply placed outside the pressure shell, wherein the electrical power supply is dimensioned to heat at least part of the first catalyst bed to a temperature of at least 500° C. by passing an electrical current through the electrically conductive material, where the pressure shell has a design pressure of between 5 and 200 bar; a water gas shift unit downstream the reforming reactor system; and a gas separation unit downstream the water gas shift unit. A process for producing hydrogen from a feed gas including hydrocarbons.","Hydrogen production by steam methane reforming. A hydrogen plant for producing hydrogen, including: a reforming reactor system including a first catalyst bed including an electrically conductive material and a catalytically active material, a heat insulation layer between the first catalyst bed and the pressure shell, and at least two conductors electrically connected to the electrically conductive material and to an electrical power supply placed outside the pressure shell, wherein the electrical power supply is dimensioned to heat at least part of the first catalyst bed to a temperature of at least 500° C. by passing an electrical current through the electrically conductive material, where the pressure shell has a design pressure of between 5 and 200 bar; a water gas shift unit downstream the reforming reactor system; and a gas separation unit downstream the water gas shift unit. A process for producing hydrogen from a feed gas including hydrocarbons"
11591531,11591531,hydrogenstorage,Conversion of catalytic coke into synthetic gas from a fluid catalytic cracking (FCC) process using a chemical looping system and methods related thereto,"Provided is a process capable of converting the cokes on spent catalysts in a fluid catalytic cracking (FCC) process into synthesis gas. The produced synthesis gas contains high concentrations of CO and H2 and may be utilized in many downstream applications such as syngas fermentation for alcohol production, hydrogen production and synthesis of chemical intermediates. A reducer/regenerator reactor for a fluid catalytic process comprising a chemical looping system to produce synthesis gas is also described.","Conversion of catalytic coke into synthetic gas from a fluid catalytic cracking (FCC) process using a chemical looping system and methods related thereto. Provided is a process capable of converting the cokes on spent catalysts in a fluid catalytic cracking (FCC) process into synthesis gas. The produced synthesis gas contains high concentrations of CO and H2 and may be utilized in many downstream applications such as syngas fermentation for alcohol production, hydrogen production and synthesis of chemical intermediates. A reducer/regenerator reactor for a fluid catalytic process comprising a chemical looping system to produce synthesis gas is also described"
11594742,11594742,hydrogenstorage,Fuel cell system with a combined fuel evaporation and cathode gas heater unit and its method of operation,"Fuel cell system with a combined fuel evaporation and cathode gas heater unit, and its method of operation A fuel cell system, in which the cathode gas heater and the evaporator are combined in a single compact first heat exchange unit which includes a first housing inside which thermal energy is transferred from the first coolant to both the cathode gas and the fuel.","Fuel cell system with a combined fuel evaporation and cathode gas heater unit and its method of operation. Fuel cell system with a combined fuel evaporation and cathode gas heater unit, and its method of operation A fuel cell system, in which the cathode gas heater and the evaporator are combined in a single compact first heat exchange unit which includes a first housing inside which thermal energy is transferred from the first coolant to both the cathode gas and the fuel"
11594744,11594744,hydrogenstorage,Hybrid dehydrogenation reaction system,A hybrid dehydrogenation reaction system includes: an acid aqueous solution tank having an acid aqueous solution; an exothermic dehydrogenation reactor including a chemical hydride of a solid state and receiving the acid aqueous solution from the acid aqueous solution tank for an exothermic dehydrogenation reaction of the chemical hydride and the acid aqueous solution to generate hydrogen; an LOHC tank including a liquid organic hydrogen carrier (LOHC); and an endothermic dehydrogenation reactor receiving the liquid organic hydrogen carrier from the LOHC tank and generating hydrogen through an endothermic dehydrogenation reaction of the liquid organic hydrogen carrier by using heat generated from the exothermic dehydrogenation reactor.,Hybrid dehydrogenation reaction system. A hybrid dehydrogenation reaction system includes: an acid aqueous solution tank having an acid aqueous solution; an exothermic dehydrogenation reactor including a chemical hydride of a solid state and receiving the acid aqueous solution from the acid aqueous solution tank for an exothermic dehydrogenation reaction of the chemical hydride and the acid aqueous solution to generate hydrogen; an LOHC tank including a liquid organic hydrogen carrier (LOHC); and an endothermic dehydrogenation reactor receiving the liquid organic hydrogen carrier from the LOHC tank and generating hydrogen through an endothermic dehydrogenation reaction of the liquid organic hydrogen carrier by using heat generated from the exothermic dehydrogenation reactor
11596894,11596894,hydrogenstorage,Process for purifying hydrogen gas for use in fuel cells,The invention generally relates to a process for purifying a hydrogen gas for use in a fuel cell. The process involves taking a hydrogen feed stream from a high-pressure tank and passing it through a purifier comprising an adsorbent to provide a purified hydrogen stream which is sent to a fuel cell. A particular adsorbent which can be used is a metal-organic framework composition. The adsorbent can be housed in a device such as a canister or cartridge having an inlet and outlet port.,Process for purifying hydrogen gas for use in fuel cells. The invention generally relates to a process for purifying a hydrogen gas for use in a fuel cell. The process involves taking a hydrogen feed stream from a high-pressure tank and passing it through a purifier comprising an adsorbent to provide a purified hydrogen stream which is sent to a fuel cell. A particular adsorbent which can be used is a metal-organic framework composition. The adsorbent can be housed in a device such as a canister or cartridge having an inlet and outlet port
11598485,11598485,hydrogenstorage,LH2 offloading with auto-purge and pre-cooling,"A computer-controlled method of automatically purging and precooling a hydrogen fuel line prior to transferring hydrogen fuel from a source to a storage tank includes purging moisture from a hydrogen fuel line. The hydrogen fuel line is configured to fluidically couple a hydrogen tanker storage tank and a fueling station storage tank, the hydrogen storage tanker storage tank and the fueling station storage tank configured to store liquid hydrogen. The method also includes pre-cooling the hydrogen fuel line, causing hydrogen fuel to flow through the hydrogen fuel line to re-fill the fueling station storage tank, and expelling residual hydrogen fuel from the hydrogen fuel line when the fueling station storage tank re-filling is complete.","LH2 offloading with auto-purge and pre-cooling. A computer-controlled method of automatically purging and precooling a hydrogen fuel line prior to transferring hydrogen fuel from a source to a storage tank includes purging moisture from a hydrogen fuel line. The hydrogen fuel line is configured to fluidically couple a hydrogen tanker storage tank and a fueling station storage tank, the hydrogen storage tanker storage tank and the fueling station storage tank configured to store liquid hydrogen. The method also includes pre-cooling the hydrogen fuel line, causing hydrogen fuel to flow through the hydrogen fuel line to re-fill the fueling station storage tank, and expelling residual hydrogen fuel from the hydrogen fuel line when the fueling station storage tank re-filling is complete"
11600835,11600835,hydrogenstorage,Efficient byproduct harvesting from fuel cells,"Fuel cell systems configured for efficient byproduct recovery and reuse are disclosed herein. In one embodiment, a fuel cell system includes a reformer configured to reform a fuel containing methane (CH4) with steam to produce a reformed fuel having methane (CH4), carbon monoxide (CO), and hydrogen (H2). The fuel cell system also includes a fuel cell configured to perform an electrochemical reaction between a first portion of the reformed fuel and oxygen (O2) to produce electricity and an exhaust having carbon dioxide (CO2), water (H2O), and a second portion of the reformed fuel. The fuel cell system further includes an oxygen enricher configured to generate an oxygen enriched gas and a combustion chamber configured to combust the second portion of the reformed fuel with the oxygen enriched gas.","Efficient byproduct harvesting from fuel cells. Fuel cell systems configured for efficient byproduct recovery and reuse are disclosed herein. In one embodiment, a fuel cell system includes a reformer configured to reform a fuel containing methane (CH4) with steam to produce a reformed fuel having methane (CH4), carbon monoxide (CO), and hydrogen (H2). The fuel cell system also includes a fuel cell configured to perform an electrochemical reaction between a first portion of the reformed fuel and oxygen (O2) to produce electricity and an exhaust having carbon dioxide (CO2), water (H2O), and a second portion of the reformed fuel. The fuel cell system further includes an oxygen enricher configured to generate an oxygen enriched gas and a combustion chamber configured to combust the second portion of the reformed fuel with the oxygen enriched gas"
11600836,11600836,hydrogenstorage,Supported nickel catalysts used as direct internal reforming catalyst in molten carbonate fuel cells,"Disclosed here is a supported catalyst comprising a thermally stable core, wherein the thermally stable core comprises a metal oxide support and nickel disposed in the metal oxide support, wherein the metal oxide support comprises at least one base metal oxide and at least one transition metal oxide or rare earth metal oxide mixed with or dispersed in the base metal oxide. Optionally the supported catalyst can further comprise an electrolyte removing layer coating the thermally stable core and/or an electrolyte repelling layer coating the electrolyte removing layer, wherein the electrolyte removing layer comprises at least one metal oxide, and wherein the electrolyte repelling layer comprises at least one of graphite, metal carbide and metal nitride. Also disclosed is a molten carbonate fuel cell comprising the supported catalyst as a direct internal reforming catalyst.","Supported nickel catalysts used as direct internal reforming catalyst in molten carbonate fuel cells. Disclosed here is a supported catalyst comprising a thermally stable core, wherein the thermally stable core comprises a metal oxide support and nickel disposed in the metal oxide support, wherein the metal oxide support comprises at least one base metal oxide and at least one transition metal oxide or rare earth metal oxide mixed with or dispersed in the base metal oxide. Optionally the supported catalyst can further comprise an electrolyte removing layer coating the thermally stable core and/or an electrolyte repelling layer coating the electrolyte removing layer, wherein the electrolyte removing layer comprises at least one metal oxide, and wherein the electrolyte repelling layer comprises at least one of graphite, metal carbide and metal nitride. Also disclosed is a molten carbonate fuel cell comprising the supported catalyst as a direct internal reforming catalyst"
11600839,11600839,hydrogenstorage,Power supply for underwater vehicles and sensors,"The present invention relates to a power supply system for underwater vehicles, in particular to a power supply system for autonomous underwater vehicles, to underwater vehicles equipped with such power supply systems and to a method of operating an underwater vehicle. The power supply system for underwater vehicles comprises a hydrogen fuel cell, which on the one hand is in fluid contact with a metal hydride storage tank, and on the other hand, with a membrane module that is capable of extracting dissolved oxygen from water. By combining the above mentioned components, the energy necessary to support the AUV operation and the operation of its sensors can be provided, replacing in an efficient and sustainable way the currently employed battery energy systems. For the operation of gliders, a weight compensating mechanism could also be implemented.","Power supply for underwater vehicles and sensors. The present invention relates to a power supply system for underwater vehicles, in particular to a power supply system for autonomous underwater vehicles, to underwater vehicles equipped with such power supply systems and to a method of operating an underwater vehicle. The power supply system for underwater vehicles comprises a hydrogen fuel cell, which on the one hand is in fluid contact with a metal hydride storage tank, and on the other hand, with a membrane module that is capable of extracting dissolved oxygen from water. By combining the above mentioned components, the energy necessary to support the AUV operation and the operation of its sensors can be provided, replacing in an efficient and sustainable way the currently employed battery energy systems. For the operation of gliders, a weight compensating mechanism could also be implemented"
11600840,11600840,hydrogenstorage,Systems and methods for fuel cells energy storage and recovery,"Systems and methods for energy storage system are provided. The system includes a particle regeneration subsystem for applying electrical energy to regenerate metallic particulate fuel; a fuel storage subsystem for storing metallic particulate fuel, the fuel storage subsystem in fluid communication with the particle regeneration subsystem; and a power generation subsystem for producing electrical energy from the metallic particulate fuel, the power generation subsystem in fluid communication with the fuel storage subsystem; a bearer electrolyte for transporting the metallic particulate fuel through the particle regeneration subsystem, the fuel storage subsystem and the power generation subsystem; and a control unit configured to independently control flow of the bearer electrolyte between the particle regeneration subsystem and the fuel storage subsystem, and the fuel storage subsystem and the power generation subsystem.","Systems and methods for fuel cells energy storage and recovery. Systems and methods for energy storage system are provided. The system includes a particle regeneration subsystem for applying electrical energy to regenerate metallic particulate fuel; a fuel storage subsystem for storing metallic particulate fuel, the fuel storage subsystem in fluid communication with the particle regeneration subsystem; and a power generation subsystem for producing electrical energy from the metallic particulate fuel, the power generation subsystem in fluid communication with the fuel storage subsystem; a bearer electrolyte for transporting the metallic particulate fuel through the particle regeneration subsystem, the fuel storage subsystem and the power generation subsystem; and a control unit configured to independently control flow of the bearer electrolyte between the particle regeneration subsystem and the fuel storage subsystem, and the fuel storage subsystem and the power generation subsystem"
