record_id,patent_id,domain,title,abstract,text
11661624,11661624,genomeediting,Methods of identifying and characterizing gene editing variations in nucleic acids,Compositions and methods of identifying and characterizing potential gene editing on-target and off-target sites and/or edits in a nucleic acid are provided.,Methods of identifying and characterizing gene editing variations in nucleic acids. Compositions and methods of identifying and characterizing potential gene editing on-target and off-target sites and/or edits in a nucleic acid are provided
11667677,11667677,genomeediting,"Inducible, tunable, and multiplex human gene regulation using CRISPR-Cpf1","Drug-inducible, tunable, and multiplexable Clustered Regularly Interspaced Short Palindromic Repeats from Prevotella and Francisella 1 (Cpf1)-based activators, and methods of use thereof.","Inducible, tunable, and multiplex human gene regulation using CRISPR-Cpf1. Drug-inducible, tunable, and multiplexable Clustered Regularly Interspaced Short Palindromic Repeats from Prevotella and Francisella 1 (Cpf1)-based activators, and methods of use thereof"
11667911,11667911,genomeediting,Use of exonucleases to improve CRISPR/CAS-mediated genome editing,"The present disclosure is directed to methods of producing a modified nucleic acid comprising a precise deletion in a target nucleic acid in a cell comprising generating, within the cell, a first single strand break on a first strand of the target nucleic acid and a second single strand break on a second strand of the target nucleic acid, thereby forming a double strand break in the target nucleic acid having a first 3′ overhang and a second 3′ overhang; processing the first 3′ overhang and the second 3′ overhang with an exonuclease molecule, thereby deleting the segment of the target nucleic acid that was located between the first single strand break and the second single strand break, and forming a processed double strand break; and allowing the processed double strand break to be repaired by at least one DNA repair pathway, thereby producing the modified nucleic acid comprising the precise deletion in the target nucleic acid in the cell. Gene editing systems, vectors, polynucleotides, and methods of treatment are also disclosed herein.","Use of exonucleases to improve CRISPR/CAS-mediated genome editing. The present disclosure is directed to methods of producing a modified nucleic acid comprising a precise deletion in a target nucleic acid in a cell comprising generating, within the cell, a first single strand break on a first strand of the target nucleic acid and a second single strand break on a second strand of the target nucleic acid, thereby forming a double strand break in the target nucleic acid having a first 3′ overhang and a second 3′ overhang; processing the first 3′ overhang and the second 3′ overhang with an exonuclease molecule, thereby deleting the segment of the target nucleic acid that was located between the first single strand break and the second single strand break, and forming a processed double strand break; and allowing the processed double strand break to be repaired by at least one DNA repair pathway, thereby producing the modified nucleic acid comprising the precise deletion in the target nucleic acid in the cell. Gene editing systems, vectors, polynucleotides, and methods of treatment are also disclosed herein"
11667949,11667949,genomeediting,Reporter construct and biosensor for interferon second messenger 2-5A,"The present disclosure relates, in general, to a fusion protein construct comprising RNase L and a split reporter system, and methods of using the reporter for detecting 2′-5′ linked oligoadenylates (2-5A) and double stranded RNA in vivo.","Reporter construct and biosensor for interferon second messenger 2-5A. The present disclosure relates, in general, to a fusion protein construct comprising RNase L and a split reporter system, and methods of using the reporter for detecting 2′-5′ linked oligoadenylates (2-5A) and double stranded RNA in vivo"
11674158,11674158,genomeediting,Methods and compositions for genome editing in non-dividing cells,"Disclosed herein are homology-independent targeted integration methods of integrating an exogenous DNA sequence into a genome of a non-dividing cell and compositions for such methods. Methods herein comprise contacting the non-dividing cell with a composition comprising a targeting construct comprising the exogenous DNA sequence and a targeting sequence, a complementary strand oligonucleotide homologous to the targeting sequence, and a nuclease, thereby altering the genome of the non-dividing cell.","Methods and compositions for genome editing in non-dividing cells. Disclosed herein are homology-independent targeted integration methods of integrating an exogenous DNA sequence into a genome of a non-dividing cell and compositions for such methods. Methods herein comprise contacting the non-dividing cell with a composition comprising a targeting construct comprising the exogenous DNA sequence and a targeting sequence, a complementary strand oligonucleotide homologous to the targeting sequence, and a nuclease, thereby altering the genome of the non-dividing cell"
11674159,11674159,genomeediting,Methods and compositions for RNA-directed target DNA modification and for RNA-directed modulation of transcription,"The present disclosure provides a DNA-targeting RNA that comprises a targeting sequence and, together with a modifying polypeptide, provides for site-specific modification of a target DNA and/or a polypeptide associated with the target DNA. The present disclosure further provides site-specific modifying polypeptides. The present disclosure further provides methods of site-specific modification of a target DNA and/or a polypeptide associated with the target DNA The present disclosure provides methods of modulating transcription of a target nucleic acid in a target cell, generally involving contacting the target nucleic acid with an enzymatically inactive Cas9 polypeptide and a DNA-targeting RNA. Kits and compositions for carrying out the methods are also provided. The present disclosure provides genetically modified cells that produce Cas9; and Cas9 transgenic non-human multicellular organisms.","Methods and compositions for RNA-directed target DNA modification and for RNA-directed modulation of transcription. The present disclosure provides a DNA-targeting RNA that comprises a targeting sequence and, together with a modifying polypeptide, provides for site-specific modification of a target DNA and/or a polypeptide associated with the target DNA. The present disclosure further provides site-specific modifying polypeptides. The present disclosure further provides methods of site-specific modification of a target DNA and/or a polypeptide associated with the target DNA The present disclosure provides methods of modulating transcription of a target nucleic acid in a target cell, generally involving contacting the target nucleic acid with an enzymatically inactive Cas9 polypeptide and a DNA-targeting RNA. Kits and compositions for carrying out the methods are also provided. The present disclosure provides genetically modified cells that produce Cas9; and Cas9 transgenic non-human multicellular organisms"
11679113,11679113,genomeediting,Anticancer treatment for uveal melanoma,"Provided herein are methods for treating uveal melanoma in a subject in need thereof by administering an effective amount of an agent that inhibits expression of FAK protein to the subject. In one aspect, the agent that inhibits expression of FAK protein comprises, or alternatively consists essentially of, or yet further consists of a gene editing agent, such as for example one or more of: RNA interference (RNAi), CRISPR/Cas, ZFN, and/or TALEN. In another aspect, the agent is VS-4718. Also described herein are kits comprising, or alternatively consisting essentially of, or yet further consisting of one or more of: agents that inhibit expression of FAK protein, siRNAs, shRNAs, miRNAs, nucleases and/or guide RNA sequences for carrying out the methods of this disclosure, and optional instructions for use.","Anticancer treatment for uveal melanoma. Provided herein are methods for treating uveal melanoma in a subject in need thereof by administering an effective amount of an agent that inhibits expression of FAK protein to the subject. In one aspect, the agent that inhibits expression of FAK protein comprises, or alternatively consists essentially of, or yet further consists of a gene editing agent, such as for example one or more of: RNA interference (RNAi), CRISPR/Cas, ZFN, and/or TALEN. In another aspect, the agent is VS-4718. Also described herein are kits comprising, or alternatively consisting essentially of, or yet further consisting of one or more of: agents that inhibit expression of FAK protein, siRNAs, shRNAs, miRNAs, nucleases and/or guide RNA sequences for carrying out the methods of this disclosure, and optional instructions for use"
11680265,11680265,genomeediting,Genome editing using effector oligonucleotides for therapeutic treatment,"The invention provides compositions and methods of making and using effector oligonucleotides, including effector oligonucleotides with greater than one mismatch as compared to its target sequence. These effector oligonucleotides are useful for improving the efficiency of genomic editing as well as providing therapeutic benefits to individuals in need thereof.","Genome editing using effector oligonucleotides for therapeutic treatment. The invention provides compositions and methods of making and using effector oligonucleotides, including effector oligonucleotides with greater than one mismatch as compared to its target sequence. These effector oligonucleotides are useful for improving the efficiency of genomic editing as well as providing therapeutic benefits to individuals in need thereof"
11685909,11685909,genomeediting,CRISPR-Cas effector polypeptides and methods of use thereof,"The present disclosure provides RNA-guided CRISPR-Cas effector proteins, nucleic acids encoding same, and compositions comprising same. The present disclosure provides ribonucleoprotein complexes comprising: an RNA-guided CRISPR-Cas effector protein of the present disclosure; and a guide RNA. The present disclosure provides methods of modifying a target nucleic acid, using an RNA-guided CRISPR-Cas effector protein of the present disclosure and a guide RNA. The present disclosure provides methods of modulating transcription of a target nucleic acid.","CRISPR-Cas effector polypeptides and methods of use thereof. The present disclosure provides RNA-guided CRISPR-Cas effector proteins, nucleic acids encoding same, and compositions comprising same. The present disclosure provides ribonucleoprotein complexes comprising: an RNA-guided CRISPR-Cas effector protein of the present disclosure; and a guide RNA. The present disclosure provides methods of modifying a target nucleic acid, using an RNA-guided CRISPR-Cas effector protein of the present disclosure and a guide RNA. The present disclosure provides methods of modulating transcription of a target nucleic acid"
11692202,11692202,genomeediting,Scarless genome editing through two-step homology directed repair,"A method for scarless genome editing is disclosed. In particular, the method provides scarless genome modification by using homology directed repair (HDR) steps to genetically modify cells and remove unwanted sequences. This method can be used for genome editing, including introducing mutations, deletions, or insertions at any position in the genome without leaving silent mutations, selection marker sequences, or other additional undesired sequences in the genome.","Scarless genome editing through two-step homology directed repair. A method for scarless genome editing is disclosed. In particular, the method provides scarless genome modification by using homology directed repair (HDR) steps to genetically modify cells and remove unwanted sequences. This method can be used for genome editing, including introducing mutations, deletions, or insertions at any position in the genome without leaving silent mutations, selection marker sequences, or other additional undesired sequences in the genome"
11692213,11692213,genomeediting,"Compositions and methods for targeted depletion, enrichment, and partitioning of nucleic acids using CRISPR/Cas system proteins","Provided herein are methods and compositions for depleting targeted nucleic acid sequences from a sample, enriching for sequences of interest from a sample, and/or partitioning of sequences from a sample. The methods and compositions are applicable to biological, clinical, forensic, and environmental samples.","Compositions and methods for targeted depletion, enrichment, and partitioning of nucleic acids using CRISPR/Cas system proteins. Provided herein are methods and compositions for depleting targeted nucleic acid sequences from a sample, enriching for sequences of interest from a sample, and/or partitioning of sequences from a sample. The methods and compositions are applicable to biological, clinical, forensic, and environmental samples"
11693017,11693017,genomeediting,Small molecule biosensors,"Biosensors for small molecules can be used in applications that range from metabolic engineering to orthogonal control of transcription. Biosensors are produced based on a ligand-binding domain (LBD) using a method that, in principle, can be applied for any target molecule. The LBD is fused to either a fluorescent protein or a transcriptional activator and is destabilized by mutation such that the fusion accumulates only in cells containing the target ligand. The power of this method is illustrated by developing biosensors for digoxin and progesterone. Addition of ligand to cells expressing a biosensor activates transcription in yeast, mammalian cells and plants, with a dynamic range of up to about 100-fold or more. The biosensors are used to improve the biotransformation of pregnenolone to progesterone in yeast and to regulate CRISPR activity in mammalian cells. This work provides a general methodology to develop biosensors for a broad range of molecules.","Small molecule biosensors. Biosensors for small molecules can be used in applications that range from metabolic engineering to orthogonal control of transcription. Biosensors are produced based on a ligand-binding domain (LBD) using a method that, in principle, can be applied for any target molecule. The LBD is fused to either a fluorescent protein or a transcriptional activator and is destabilized by mutation such that the fusion accumulates only in cells containing the target ligand. The power of this method is illustrated by developing biosensors for digoxin and progesterone. Addition of ligand to cells expressing a biosensor activates transcription in yeast, mammalian cells and plants, with a dynamic range of up to about 100-fold or more. The biosensors are used to improve the biotransformation of pregnenolone to progesterone in yeast and to regulate CRISPR activity in mammalian cells. This work provides a general methodology to develop biosensors for a broad range of molecules"
11697807,11697807,genomeediting,Electrochemical biosensor,"A CRISPR electrochemical biosensing system (E-CRISPR) for detection of analytes includes a disposable, micro-fabricated three-electrode sensor that includes a working electrode, a counter electrode, a reference electrode, and a nonspecific ssDNA reporter with an electrochemical tag for signal transduction tethered to a surface of the working electrode; and a Cas12a-crRNA duplex that is designed to specifically recognize and cleave target nucleic acid strand based on the protospacer adjacent motif (PAM) sequence of the target and crRNA sequence, wherein the PAM recognition depends on specific 5′ TTTN nucleic acid sequence located at an opposite strand of a recognition strand, and wherein only upon the recognition of the PAM sequence by the Cas protein, the Cas protein, acting as a DNA helicase, unwinds the target DNA.","Electrochemical biosensor. A CRISPR electrochemical biosensing system (E-CRISPR) for detection of analytes includes a disposable, micro-fabricated three-electrode sensor that includes a working electrode, a counter electrode, a reference electrode, and a nonspecific ssDNA reporter with an electrochemical tag for signal transduction tethered to a surface of the working electrode; and a Cas12a-crRNA duplex that is designed to specifically recognize and cleave target nucleic acid strand based on the protospacer adjacent motif (PAM) sequence of the target and crRNA sequence, wherein the PAM recognition depends on specific 5′ TTTN nucleic acid sequence located at an opposite strand of a recognition strand, and wherein only upon the recognition of the PAM sequence by the Cas protein, the Cas protein, acting as a DNA helicase, unwinds the target DNA"
11697828,11697828,genomeediting,Methods and compositions for targeted genetic modification using paired guide RNAs,Compositions and methods are provided for creating and promoting biallelic targeted modifications to genomes within cells and for producing non-human animals comprising the modified genomes. Also provided are compositions and methods for modifying a genome within a cell that is heterozygous for an allele to become homozygous for that allele. The methods make use of Cas proteins and two or more guide RNAs that target different locations within the same genomic target locus. Also provided are methods of identifying cells with modified genomes.,Methods and compositions for targeted genetic modification using paired guide RNAs. Compositions and methods are provided for creating and promoting biallelic targeted modifications to genomes within cells and for producing non-human animals comprising the modified genomes. Also provided are compositions and methods for modifying a genome within a cell that is heterozygous for an allele to become homozygous for that allele. The methods make use of Cas proteins and two or more guide RNAs that target different locations within the same genomic target locus. Also provided are methods of identifying cells with modified genomes
11701436,11701436,genomeediting,Gene editing-based method of attenuating the beta-amyloid pathway,"Described herein is a method for treating Alzheimer's disease (AD) by selective silencing of the amyloid precursor protein (APP) using Cas9 nuclease gene editing. Methods of making and using genetic constructs comprising a Cas9 nuclease and a sequence encoding guide RNA (gRNA) specific to APP capable of truncating the C-terminus of APP, as well as compositions comprising these constructs, are provided.","Gene editing-based method of attenuating the beta-amyloid pathway. Described herein is a method for treating Alzheimer's disease (AD) by selective silencing of the amyloid precursor protein (APP) using Cas9 nuclease gene editing. Methods of making and using genetic constructs comprising a Cas9 nuclease and a sequence encoding guide RNA (gRNA) specific to APP capable of truncating the C-terminus of APP, as well as compositions comprising these constructs, are provided"
11702644,11702644,genomeediting,Methods and compositions for in vivo gene editing based cell-type-specific cellular engineering,"Disclosed herein include methods and compositions for incorporating an effector gene into the genome of a cell. The method can comprise introducing into a cell a donor nucleic acid comprising a recognition site, a splice acceptor site, a self-cleaving peptide sequence, an effector gene, and an optional transcript stabilization element. The donor nucleic acid can be incorporated into the intron of a target gene differentially expressed in a unique cell type and/or in a cell during a unique cell state via non-homologous end joining (NHEJ)-dependent DNA repair. There are also provided, in some embodiments, methods and compositions for treating a disease or disorder in a subject.","Methods and compositions for in vivo gene editing based cell-type-specific cellular engineering. Disclosed herein include methods and compositions for incorporating an effector gene into the genome of a cell. The method can comprise introducing into a cell a donor nucleic acid comprising a recognition site, a splice acceptor site, a self-cleaving peptide sequence, an effector gene, and an optional transcript stabilization element. The donor nucleic acid can be incorporated into the intron of a target gene differentially expressed in a unique cell type and/or in a cell during a unique cell state via non-homologous end joining (NHEJ)-dependent DNA repair. There are also provided, in some embodiments, methods and compositions for treating a disease or disorder in a subject"
11702649,11702649,genomeediting,Single cell cellular component enrichment from barcoded sequencing libraries,"The present invention relates to the analysis of complex single cell sequencing libraries. Disclosed are methods for enrichment of library members based on the presence of cell-of origin barcodes to identify and concentrate DNA that is relevant to interesting cells or components that would be expensive or difficult to study otherwise. Also, disclosed are methods of capturing cDNA library molecules by use of CRISPR systems, hybridization or PCR. The present invention allows for identifying the properties of rare cells in single cell RNA-seq data and accurately profile them through clustering approaches. Further information on transcript abundances from subpopulations of single cells can be analyzed at a lower sequencing effort. The methods also allow for linking TCR alpha and beta chains at the single cell level.","Single cell cellular component enrichment from barcoded sequencing libraries. The present invention relates to the analysis of complex single cell sequencing libraries. Disclosed are methods for enrichment of library members based on the presence of cell-of origin barcodes to identify and concentrate DNA that is relevant to interesting cells or components that would be expensive or difficult to study otherwise. Also, disclosed are methods of capturing cDNA library molecules by use of CRISPR systems, hybridization or PCR. The present invention allows for identifying the properties of rare cells in single cell RNA-seq data and accurately profile them through clustering approaches. Further information on transcript abundances from subpopulations of single cells can be analyzed at a lower sequencing effort. The methods also allow for linking TCR alpha and beta chains at the single cell level"
11702651,11702651,genomeediting,Adenosine nucleobase editors and uses thereof,"The disclosure provides adenosine deaminases that are capable of deaminating adenosine in DNA. The disclosure also provides fusion proteins comprising a Cas9 (e.g., a Cas9 nickase) domain and adenosine deaminases that deaminate adenosine in DNA. In some embodiments, the fusion proteins further comprise a nuclear localization sequence (NLS), and/or an inhibitor of base repair, such as, a nuclease dead inosine specific nuclease (dISN).","Adenosine nucleobase editors and uses thereof. The disclosure provides adenosine deaminases that are capable of deaminating adenosine in DNA. The disclosure also provides fusion proteins comprising a Cas9 (e.g., a Cas9 nickase) domain and adenosine deaminases that deaminate adenosine in DNA. In some embodiments, the fusion proteins further comprise a nuclear localization sequence (NLS), and/or an inhibitor of base repair, such as, a nuclease dead inosine specific nuclease (dISN)"
11702686,11702686,genomeediting,Compositions of matter for detection assays,"The present disclosure describes compositions of matter comprising a ribonucleoprotein complex comprising a nucleic acid-guided nuclease and a guide RNA, and further comprising and a blocking nucleic acid molecule represented by Formula I, wherein Formula I in the 5′-to-3′ direction comprises: A-(B-L)J-C-M-T-D; wherein A is 0-15 nucleotides in length; B is 4-12 nucleotides in length; L is 3-25 nucleotides in length; J is an integer between 1 and 10; C is 4-15 nucleotides in length; M is 1-25 nucleotides in length or is absent, wherein if M is absent then A-(B-L)J-C and T-D are separate nucleic acid strands; T is 17-135 nucleotides in length and comprises at least 50% sequence complementarity to B and C; D is 0-10 nucleotides in length and comprises at least 50% sequence complementarity to A; and wherein the blocking nucleic acid molecule comprises a sequence complementary to a gRNA.","Compositions of matter for detection assays. The present disclosure describes compositions of matter comprising a ribonucleoprotein complex comprising a nucleic acid-guided nuclease and a guide RNA, and further comprising and a blocking nucleic acid molecule represented by Formula I, wherein Formula I in the 5′-to-3′ direction comprises: A-(B-L)J-C-M-T-D; wherein A is 0-15 nucleotides in length; B is 4-12 nucleotides in length; L is 3-25 nucleotides in length; J is an integer between 1 and 10; C is 4-15 nucleotides in length; M is 1-25 nucleotides in length or is absent, wherein if M is absent then A-(B-L)J-C and T-D are separate nucleic acid strands; T is 17-135 nucleotides in length and comprises at least 50% sequence complementarity to B and C; D is 0-10 nucleotides in length and comprises at least 50% sequence complementarity to A; and wherein the blocking nucleic acid molecule comprises a sequence complementary to a gRNA"
11712454,11712454,genomeediting,Method for treating autoimmune disease using CD4 T-cells with engineered stabilization of expression of endogenous FOXP3 gene,"Disclosed are methods of making a genetically cell that expressed FOXP3 and methods of treatment. In some embodiments, the method can providing a first nucleotide sequence, wherein the first nucleotide sequence comprises a coding strand, the coding strand comprising one or more regulatory elements and a FOXP3 gene or portion thereof providing a nuclease and performing a gene editing process on the first nucleotide sequence, which edits said one or more regulatory elements, and optionally edits the FOXP3 gene or portion thereof. Methods of treating a subject suffering from an autoimmune disease and subjects suffering the effects of organ transplantation are also provided.","Method for treating autoimmune disease using CD4 T-cells with engineered stabilization of expression of endogenous FOXP3 gene. Disclosed are methods of making a genetically cell that expressed FOXP3 and methods of treatment. In some embodiments, the method can providing a first nucleotide sequence, wherein the first nucleotide sequence comprises a coding strand, the coding strand comprising one or more regulatory elements and a FOXP3 gene or portion thereof providing a nuclease and performing a gene editing process on the first nucleotide sequence, which edits said one or more regulatory elements, and optionally edits the FOXP3 gene or portion thereof. Methods of treating a subject suffering from an autoimmune disease and subjects suffering the effects of organ transplantation are also provided"
11713458,11713458,genomeediting,Means and methods for modifying multiple alleles,"The present invention relates to a method of modifying at least one gene in a cell via CRISPR/Cas, wherein the at least one gene has at least three alleles. The present invention further relates to cells obtainable by the method of the invention. Additionally, the present invention provides a method of producing a protein in a cell obtainable by the method of modifying at least one gene of the invention. Moreover, the invention relates to proteins obtainable by the method of producing a protein and use thereof, for example in therapy.","Means and methods for modifying multiple alleles. The present invention relates to a method of modifying at least one gene in a cell via CRISPR/Cas, wherein the at least one gene has at least three alleles. The present invention further relates to cells obtainable by the method of the invention. Additionally, the present invention provides a method of producing a protein in a cell obtainable by the method of modifying at least one gene of the invention. Moreover, the invention relates to proteins obtainable by the method of producing a protein and use thereof, for example in therapy"
11718845,11718845,genomeediting,Methods for increasing gene-editing frequencies in maize cells,"Plant cell cultures as well as related methods, systems, and compositions for increasing the frequency and efficiency of plant genome editing are provided. Various plant cell growth conditions and/or treatments where such increases in gene editing frequencies are obtained are disclosed.","Methods for increasing gene-editing frequencies in maize cells. Plant cell cultures as well as related methods, systems, and compositions for increasing the frequency and efficiency of plant genome editing are provided. Various plant cell growth conditions and/or treatments where such increases in gene editing frequencies are obtained are disclosed"
11718847,11718847,genomeediting,Amplifying oligonucleotides and producing libraries of dual guide constructs,"Methods and compositions are provided for amplifying a pool of oligonucleotides, such as dual guide oligonucleotide constructs comprising sequences encoding a first guide RNA segment and a sequence encoding a second guide RNA segment. An amplification mixture is formed comprising the pool of oligonucleotides, an amplification enzyme, deoxyribonucleotide triphosphates, and primers. The amplification mixture is thermocycled a sufficient number of times and under conditions to produce a library of oligonucleotide constructs. The present methods and compositions provide dual guide libraries, including libraries that are essentially free of scrambled library members.","Amplifying oligonucleotides and producing libraries of dual guide constructs. Methods and compositions are provided for amplifying a pool of oligonucleotides, such as dual guide oligonucleotide constructs comprising sequences encoding a first guide RNA segment and a sequence encoding a second guide RNA segment. An amplification mixture is formed comprising the pool of oligonucleotides, an amplification enzyme, deoxyribonucleotide triphosphates, and primers. The amplification mixture is thermocycled a sufficient number of times and under conditions to produce a library of oligonucleotide constructs. The present methods and compositions provide dual guide libraries, including libraries that are essentially free of scrambled library members"
11718869,11718869,genomeediting,Method and kit for determining genome instability based on next generation sequencing (NGS),"A method and a kit for determining genome instability based on next generation sequencing (NGS) are disclosed. The new method is used to determine whether there is homologous recombination defect by calculating a comprehensive value of one or more of pathogenic germline and somatic mutations, such as SNV, indels, and CNVs, and Biallelic germline and somatic mutations, pathogenic mutational signature, copy number variation (CNV) in homologous recombination repair (HRR) gene, genomic structural variation and genome instability. The genomics DNA is interrupted and added with an A adapter; then corresponding polymerase chain reaction (PCR) is conducted, and Whole genome sequencing is performed; the hybrid capture is conducted with designed probes of HRR genes and SNPs, and a captured DNA library is subjected to amplification and library sequencing; and then professional bioinformatics software is used for evaluation to determine the homologous recombination deficiency (HRD) status.","Method and kit for determining genome instability based on next generation sequencing (NGS). A method and a kit for determining genome instability based on next generation sequencing (NGS) are disclosed. The new method is used to determine whether there is homologous recombination defect by calculating a comprehensive value of one or more of pathogenic germline and somatic mutations, such as SNV, indels, and CNVs, and Biallelic germline and somatic mutations, pathogenic mutational signature, copy number variation (CNV) in homologous recombination repair (HRR) gene, genomic structural variation and genome instability. The genomics DNA is interrupted and added with an A adapter; then corresponding polymerase chain reaction (PCR) is conducted, and Whole genome sequencing is performed; the hybrid capture is conducted with designed probes of HRR genes and SNPs, and a captured DNA library is subjected to amplification and library sequencing; and then professional bioinformatics software is used for evaluation to determine the homologous recombination deficiency (HRD) status"
11725195,11725195,genomeediting,Nucleic acid amplification,"The present disclosure provides methods, compositions, kits and systems for nucleic acid amplification. In some embodiments, nucleic acid amplification methods include subjecting the nucleic acid to be amplified to partially denaturing conditions. In some embodiments, nucleic acid amplification methods include amplifying without fully denaturing the nucleic acid that is amplified. In some embodiments, the nucleic acid amplification method employs an enzyme that catalyzes homologous recombination and a polymerase. In some embodiments, methods for nucleic acid amplification can be conducted in a single reaction vessel and/or in a single continuous liquid phase of a reaction mixture, without need for compartmentalization of the reaction mixture or immobilization of reaction components. In some embodiments, methods for nucleic acid amplification comprise amplifying at least one polynucleotide onto a surface under isothermal amplification conditions, optionally in the presence of a polymer which can include a sieving agent and/or a diffusion-reducing agent.","Nucleic acid amplification. The present disclosure provides methods, compositions, kits and systems for nucleic acid amplification. In some embodiments, nucleic acid amplification methods include subjecting the nucleic acid to be amplified to partially denaturing conditions. In some embodiments, nucleic acid amplification methods include amplifying without fully denaturing the nucleic acid that is amplified. In some embodiments, the nucleic acid amplification method employs an enzyme that catalyzes homologous recombination and a polymerase. In some embodiments, methods for nucleic acid amplification can be conducted in a single reaction vessel and/or in a single continuous liquid phase of a reaction mixture, without need for compartmentalization of the reaction mixture or immobilization of reaction components. In some embodiments, methods for nucleic acid amplification comprise amplifying at least one polynucleotide onto a surface under isothermal amplification conditions, optionally in the presence of a polymer which can include a sieving agent and/or a diffusion-reducing agent"
11730826,11730826,genomeediting,Amphiphilic nanoparticles for delivery of CRISPR based therapy,Disclosed are copolymer micelles for simultaneous delivery of Cas9 mRNA and guide RNA for Cas9 CRISPR gene editing. Also disclosed are copolymer micelles for simultaneous delivery of a therapeutic or diagnostic nucleic acid and a cross-linking or alkylating anticancer agent.,Amphiphilic nanoparticles for delivery of CRISPR based therapy. Disclosed are copolymer micelles for simultaneous delivery of Cas9 mRNA and guide RNA for Cas9 CRISPR gene editing. Also disclosed are copolymer micelles for simultaneous delivery of a therapeutic or diagnostic nucleic acid and a cross-linking or alkylating anticancer agent
11732258,11732258,genomeediting,Engineered guide RNA sequences for in situ detection and sequencing,"A functional engineered guide RNA sequence is provided including a spacer sequence and a scaffold sequence, wherein the scaffold sequence includes a primer binding site for reverse transcription.","Engineered guide RNA sequences for in situ detection and sequencing. A functional engineered guide RNA sequence is provided including a spacer sequence and a scaffold sequence, wherein the scaffold sequence includes a primer binding site for reverse transcription"
11732302,11732302,genomeediting,Methods and systems for processing polynucleotides,"The present disclosure provides compositions, methods, systems, and devices for polynucleotide processing and analyte characterization. Such polynucleotide processing may be useful for a variety of applications, including analyte characterization by polynucleotide sequencing. The compositions, methods, systems, and devices disclosed herein generally describe barcoded oligonucleotides, which can be bound to a bead, such as a gel bead, useful for characterizing one or more analytes including, for example, protein (e.g., cell surface or intracellular proteins), genomic DNA, and RNA (e.g., mRNA or CRISPR guide RNAs). Also described herein, are barcoded labelling agents and oligonucleotide molecules useful for “tagging” analytes for characterization.","Methods and systems for processing polynucleotides. The present disclosure provides compositions, methods, systems, and devices for polynucleotide processing and analyte characterization. Such polynucleotide processing may be useful for a variety of applications, including analyte characterization by polynucleotide sequencing. The compositions, methods, systems, and devices disclosed herein generally describe barcoded oligonucleotides, which can be bound to a bead, such as a gel bead, useful for characterizing one or more analytes including, for example, protein (e.g., cell surface or intracellular proteins), genomic DNA, and RNA (e.g., mRNA or CRISPR guide RNAs). Also described herein, are barcoded labelling agents and oligonucleotide molecules useful for “tagging” analytes for characterization"
11739309,11739309,genomeediting,CRISPR-Cas12J effector polypeptides and methods of use thereof,"The present disclosure provides RNA-guided CRISPR-Cas effector proteins, nucleic acids encoding same, and compositions comprising same. The present disclosure provides ribonucleoprotein complexes comprising: an RNA-guided CRISPR-Cas effector protein of the present disclosure; and a guide RNA. The present disclosure provides methods of modifying a target nucleic acid, using an RNA-guided CRISPR-Cas effector protein of the present disclosure and a guide RNA. The present disclosure provides methods of modulating transcription of a target nucleic acid.","CRISPR-Cas12J effector polypeptides and methods of use thereof. The present disclosure provides RNA-guided CRISPR-Cas effector proteins, nucleic acids encoding same, and compositions comprising same. The present disclosure provides ribonucleoprotein complexes comprising: an RNA-guided CRISPR-Cas effector protein of the present disclosure; and a guide RNA. The present disclosure provides methods of modifying a target nucleic acid, using an RNA-guided CRISPR-Cas effector protein of the present disclosure and a guide RNA. The present disclosure provides methods of modulating transcription of a target nucleic acid"
11739320,11739320,genomeediting,Gene correction of Pompe disease and other autosomal recessive disorders via RNA-guided nucleases,"Described herein are guide RNAs and modified guide RNAs suitable for biallelic correction of Pompe disease. Also included are methods of modifying a target gene in a patient or in a patient-derived cell, wherein the patient has an autosomal recessive disorder with compound heterozygous mutations, the methods including delivering a first modified guide RNA, a second modified guide RNA, a Cas9 polypeptide, a biotin-binding molecule, a first biotinylated donor polynucleotide, and a second biotinylated donor polynucleotide. The first modified guide RNA and the first biotinylated donor polynucleotide correct a first diseased allele, and the second modified guide RNA and the second biotinylated donor polynucleotide correct a second diseased allele.","Gene correction of Pompe disease and other autosomal recessive disorders via RNA-guided nucleases. Described herein are guide RNAs and modified guide RNAs suitable for biallelic correction of Pompe disease. Also included are methods of modifying a target gene in a patient or in a patient-derived cell, wherein the patient has an autosomal recessive disorder with compound heterozygous mutations, the methods including delivering a first modified guide RNA, a second modified guide RNA, a Cas9 polypeptide, a biotin-binding molecule, a first biotinylated donor polynucleotide, and a second biotinylated donor polynucleotide. The first modified guide RNA and the first biotinylated donor polynucleotide correct a first diseased allele, and the second modified guide RNA and the second biotinylated donor polynucleotide correct a second diseased allele"
