family_id,expansion_level,title,abstract,text,label
24940422,ANTISEED-AF,High speed printer hammer assembly,"A high speed printer is provided having a plurality of aligned hammer assemblies for directing hammers at a moving character band for printing characters responsive to the hammer&#39;s driving against the character band. The hammer assembly has a striker arm pivotly mounted to a striker assembly frame and which acts as an armature when driven by a pair of magnets. The magnets are attached to the striker assembly frame on opposite sides of the striker arm and on opposite sides of the pivot point for the striker arm so that simultaneously actuating both magnets pulls the striker arm for actuating the hammer. Each magnet has a single coil, with one of the magnets having a reverse polarity from each adjacent magnet on an adjacent assembly, while the other magnet has the same polarity to avoid cross-talk and to increase the speed of the printer. A pressure-sensitive tape is bonded to the striker armature to provide a residual air gap between the armature and magnet poles and improvements are made in the hammer guide combs, return plunger, and the platen.","High speed printer hammer assembly A high speed printer is provided having a plurality of aligned hammer assemblies for directing hammers at a moving character band for printing characters responsive to the hammer&#39;s driving against the character band. The hammer assembly has a striker arm pivotly mounted to a striker assembly frame and which acts as an armature when driven by a pair of magnets. The magnets are attached to the striker assembly frame on opposite sides of the striker arm and on opposite sides of the pivot point for the striker arm so that simultaneously actuating both magnets pulls the striker arm for actuating the hammer. Each magnet has a single coil, with one of the magnets having a reverse polarity from each adjacent magnet on an adjacent assembly, while the other magnet has the same polarity to avoid cross-talk and to increase the speed of the printer. A pressure-sensitive tape is bonded to the striker armature to provide a residual air gap between the armature and magnet poles and improvements are made in the hammer guide combs, return plunger, and the platen.",0
58369364,SEED,A kind of method for cultivating low cadmium-accumulation rice variety,"The invention discloses a kind of method for cultivating low cadmium-accumulation rice variety, including：The part CDS sequences of the OsNramp5 of clone&#39;s long-grained nonglutinous rice acceptor material；Using CRISPR/Cas9 systems, target sequence is selected according to exon sequence, build pCRISPR/Cas9 recombinant vectors；Transgenic seedling will be obtained in pCRISPR/Cas9 recombinant vector Introduced into Rice calluss；Screening transgenic positive plant；Obtain mutant plant；Mutant plant is carried out into breeding, the afunction mutant without transgene component is separated in Progeny plants.The present invention knocks out long-grained nonglutinous rice Cd uptake major gene resistance OsNramp5 using CRISPR/Cas9 technologies orientation, orientation is bred as without transgene component, the long-grained nonglutinous rice material that comprehensive agronomy character is without significant variation and Cd concentration of brown rice is low, with targeting it is efficient, breeding cycle is short, low cost, the advantage such as practical.","A kind of method for cultivating low cadmium-accumulation rice variety The invention discloses a kind of method for cultivating low cadmium-accumulation rice variety, including：The part CDS sequences of the OsNramp5 of clone&#39;s long-grained nonglutinous rice acceptor material；Using CRISPR/Cas9 systems, target sequence is selected according to exon sequence, build pCRISPR/Cas9 recombinant vectors；Transgenic seedling will be obtained in pCRISPR/Cas9 recombinant vector Introduced into Rice calluss；Screening transgenic positive plant；Obtain mutant plant；Mutant plant is carried out into breeding, the afunction mutant without transgene component is separated in Progeny plants.The present invention knocks out long-grained nonglutinous rice Cd uptake major gene resistance OsNramp5 using CRISPR/Cas9 technologies orientation, orientation is bred as without transgene component, the long-grained nonglutinous rice material that comprehensive agronomy character is without significant variation and Cd concentration of brown rice is low, with targeting it is efficient, breeding cycle is short, low cost, the advantage such as practical.",1
22889384,SEED,High-throughput gene cloning and phenotypic screening,"The invention relates to the use of high-throughput methods for gene targeting, recombination, phenotype screening and biovalidation of drug targets utilizing enhanced homologous recombination (EHR) techniques. These methods utilize robotically driven multichannel pipetters to perform liquid, particle, cell and organism handling, robotically controlled plate and sample handling platforms, magnetic probes and affinity probes to selectivily capture nucleic acid hybrids, and thermally regulated plates or blocks for temperature controlled reactions.","High-throughput gene cloning and phenotypic screening The invention relates to the use of high-throughput methods for gene targeting, recombination, phenotype screening and biovalidation of drug targets utilizing enhanced homologous recombination (EHR) techniques. These methods utilize robotically driven multichannel pipetters to perform liquid, particle, cell and organism handling, robotically controlled plate and sample handling platforms, magnetic probes and affinity probes to selectivily capture nucleic acid hybrids, and thermally regulated plates or blocks for temperature controlled reactions.",1
21033158,ANTISEED-AF,Hydraulic jack,"GVDRAVLIC DESKRAT, comprising a housing, a vertical plunger mounted in the housing with a shaped side surface for interaction in the lower part -. in the extreme open position of the plunger, with a retaining annular surface formed in the upper part of the body, and the plunger seal installed in the upper part of the body, characterized in that, in order to increase the stroke length of the plunger, the sealing surface is set under the retaining ring surface of the housing. (/} CZ § g: 0 H WITH","Hydraulic jack GVDRAVLIC DESKRAT, comprising a housing, a vertical plunger mounted in the housing with a shaped side surface for interaction in the lower part -. in the extreme open position of the plunger, with a retaining annular surface formed in the upper part of the body, and the plunger seal installed in the upper part of the body, characterized in that, in order to increase the stroke length of the plunger, the sealing surface is set under the retaining ring surface of the housing. (/} CZ § g: 0 H WITH",0
14088265,ANTISEED-AF,,,,0
27670946,ANTISEED-manual,Targeted enzyme prodrug therapy,"The present invention provides targeted enzymes that bind to targets better than the corresponding pre-targeted enzymes bind the target under like conditions, methods of making targeted enzymes, methods of using targeted enzymes to treat diseases, and pharmaceutical compositions comprising targeted enzymes.","Targeted enzyme prodrug therapy The present invention provides targeted enzymes that bind to targets better than the corresponding pre-targeted enzymes bind the target under like conditions, methods of making targeted enzymes, methods of using targeted enzymes to treat diseases, and pharmaceutical compositions comprising targeted enzymes.",0
70651799,SEED,Method for establishing Sissy medaka model for simulating human spermary ovarian syndrome,"The invention relates to a method for establishing a Sissy medaka model for simulating human spermovariosis syndrome, which comprises the following steps: a) selecting and breeding a homozygous female fish gsdf KO medaka with a gsdf knockout by using a gsdf specific primer; b) the gsdf ectopic expression transgene XX male fish Tg is established by using a lens coexpression gsdf2AEGFP plasmid, cryGsdf 2A-EGFP; c) genetic hybridization and breeding: crossing a XX male fish with a gsdfKO female by a Tgs cryGsdf2A-EGFP transgene to obtain a gsdff heterozygous XXTg male medaka, and then crossing a female medaka with the gsdfKO to finally obtain a hermaphrodite Sissy medaka. The invention firstly utilizes gene editing to artificially establish the animal model of the spermary ovary, and provides a living animal model for researching the molecular mechanism of germ cell male and female differentiation and the pathogenic mechanism of spermary ovary generation.","Method for establishing Sissy medaka model for simulating human spermary ovarian syndrome The invention relates to a method for establishing a Sissy medaka model for simulating human spermovariosis syndrome, which comprises the following steps: a) selecting and breeding a homozygous female fish gsdf KO medaka with a gsdf knockout by using a gsdf specific primer; b) the gsdf ectopic expression transgene XX male fish Tg is established by using a lens coexpression gsdf2AEGFP plasmid, cryGsdf 2A-EGFP; c) genetic hybridization and breeding: crossing a XX male fish with a gsdfKO female by a Tgs cryGsdf2A-EGFP transgene to obtain a gsdff heterozygous XXTg male medaka, and then crossing a female medaka with the gsdfKO to finally obtain a hermaphrodite Sissy medaka. The invention firstly utilizes gene editing to artificially establish the animal model of the spermary ovary, and provides a living animal model for researching the molecular mechanism of germ cell male and female differentiation and the pathogenic mechanism of spermary ovary generation.",1
64105017,SEED,CRISPR/CAS9 directed editing of cellular RNA via nuclear delivery,"Disclosed herein are techniques for programmable RNA editing with single nucleotide resolution using RNA-targeted CRISPR/Cas 9. Applicants refer to this method as &#34;Cas 9-directed RNA editing&#34; or &#34;CREDIT&#34; which provides a way to reversibly alter genetic information in a temporal manner, unlike traditional CRISPR/Cas 9-driven genome engineering which relies on permanently altering DNA sequences.","CRISPR/CAS9 directed editing of cellular RNA via nuclear delivery Disclosed herein are techniques for programmable RNA editing with single nucleotide resolution using RNA-targeted CRISPR/Cas 9. Applicants refer to this method as &#34;Cas 9-directed RNA editing&#34; or &#34;CREDIT&#34; which provides a way to reversibly alter genetic information in a temporal manner, unlike traditional CRISPR/Cas 9-driven genome engineering which relies on permanently altering DNA sequences.",1
23294106,ANTISEED-AF,Adjustable stop for hydraulic cylinder,,Adjustable stop for hydraulic cylinder,0
69980173,SEED,Application of streptococcus digestus glutamate dehydrogenase GdhA in improving yield of bacillus licheniformis poly gamma-glutamic acid,"The invention belongs to the technical field of genetic engineering and enzyme engineering, and discloses application of streptococcus digestus glutamate dehydrogenase GdhA in improving the yield of bacillus licheniformis poly gamma-glutamic acid. The invention uses homologous recombination mode to derive from streptococcus(s) ( Peptostreptococcus asaccharolyticus ) In the step (a), glutamate dehydrogenase GdhA replaces Bacillus licheniformis WX-02( Baclicus lincheniformis ) The self glutamate dehydrogenase obviously improves the synthesis level of the poly-gamma-glutamic acid of the bacillus licheniformis, and the yield of the obtained bacterial strain poly-gamma-glutamic acid is improved by at least 20 percent compared with that of a control bacterial strain. The invention provides a new method for the high-efficiency production of poly-gamma-glutamic acidAnd (4) strategy.","Application of streptococcus digestus glutamate dehydrogenase GdhA in improving yield of bacillus licheniformis poly gamma-glutamic acid The invention belongs to the technical field of genetic engineering and enzyme engineering, and discloses application of streptococcus digestus glutamate dehydrogenase GdhA in improving the yield of bacillus licheniformis poly gamma-glutamic acid. The invention uses homologous recombination mode to derive from streptococcus(s) ( Peptostreptococcus asaccharolyticus ) In the step (a), glutamate dehydrogenase GdhA replaces Bacillus licheniformis WX-02( Baclicus lincheniformis ) The self glutamate dehydrogenase obviously improves the synthesis level of the poly-gamma-glutamic acid of the bacillus licheniformis, and the yield of the obtained bacterial strain poly-gamma-glutamic acid is improved by at least 20 percent compared with that of a control bacterial strain. The invention provides a new method for the high-efficiency production of poly-gamma-glutamic acidAnd (4) strategy.",1
71428053,ANTISEED-manual,Detection reagent for radioactive damage diseases and application thereof,"The invention discloses a detection reagent for radioactive damage diseases and application thereof, in particular to a detection reagent for AC114730.3 and application thereof in preparing products for diagnosing breast cancer; the invention also discloses an AC 114730.3-targeted reagent and application thereof in preparing a pharmaceutical composition for treating breast cancer.","Detection reagent for radioactive damage diseases and application thereof The invention discloses a detection reagent for radioactive damage diseases and application thereof, in particular to a detection reagent for AC114730.3 and application thereof in preparing products for diagnosing breast cancer; the invention also discloses an AC 114730.3-targeted reagent and application thereof in preparing a pharmaceutical composition for treating breast cancer.",0
67913022,SEED,A kind of high-resolution solubility curve detection method of OsNramp5 gene specific locus mutation,"The invention discloses a kind of high-resolution solubility curve detection methods of OsNramp5 gene specific locus mutation, low cadmium rice strain can be quickly formulated by knocking out OsNramp5 gene, in the gene knockout that conventional CRISPR/Cas9 is mediated, the screening that the identification of transformed plant present age mutant and offspring remove label Mutants homozygous genotype is detected according to conventional sequencing approach, time and effort consuming, higher cost.In order to overcome disadvantage as described above, the present invention provides in a kind of work for knocking out OsNramp5 gene using CRISPR/Cas9, it quickly can detect whether to mutate in the transformed plant present age, and separate the high-resolution solubility curve detection method of offspring&#39;s Rapid identification homozygous mutation individual in mutant.Method provided by the invention has flux big, and speed is fast, advantage at low cost.","A kind of high-resolution solubility curve detection method of OsNramp5 gene specific locus mutation The invention discloses a kind of high-resolution solubility curve detection methods of OsNramp5 gene specific locus mutation, low cadmium rice strain can be quickly formulated by knocking out OsNramp5 gene, in the gene knockout that conventional CRISPR/Cas9 is mediated, the screening that the identification of transformed plant present age mutant and offspring remove label Mutants homozygous genotype is detected according to conventional sequencing approach, time and effort consuming, higher cost.In order to overcome disadvantage as described above, the present invention provides in a kind of work for knocking out OsNramp5 gene using CRISPR/Cas9, it quickly can detect whether to mutate in the transformed plant present age, and separate the high-resolution solubility curve detection method of offspring&#39;s Rapid identification homozygous mutation individual in mutant.Method provided by the invention has flux big, and speed is fast, advantage at low cost.",1
6795025,ANTISEED-AF,Sewing machine having a waste material container,"A sewing machine has a trimmer and a waste container for trimmed waste fed to it through a guide groove. The waste container that needs little space and also enlarges the workpiece support surface for the sewing material is designed and arranged so that the trimmed waste reaches it over short transport paths. For this purpose, a portion of the sewing machine includes the waste container located beside the trimmer and reaching directly to it, whose top is aligned with a base top plate covering the rest of the base of the sewing machine and together with it forms a support surface for the sewing material.","Sewing machine having a waste material container A sewing machine has a trimmer and a waste container for trimmed waste fed to it through a guide groove. The waste container that needs little space and also enlarges the workpiece support surface for the sewing material is designed and arranged so that the trimmed waste reaches it over short transport paths. For this purpose, a portion of the sewing machine includes the waste container located beside the trimmer and reaching directly to it, whose top is aligned with a base top plate covering the rest of the base of the sewing machine and together with it forms a support surface for the sewing material.",0
40404031,ANTISEED-manual,Bacteriophages and coating material for surfaces,"The present invention relates to a composition comprising bacteriophages and coating material for surfaces, wherein a first additional peptide is fused to proteins of the bacteriophage and, further, a second additional peptide is fused to proteins of the bacteriophage. Furthermore, the present invention relates to a surface which is coated with the composition and the use of the composition for coating surfaces.","Bacteriophages and coating material for surfaces The present invention relates to a composition comprising bacteriophages and coating material for surfaces, wherein a first additional peptide is fused to proteins of the bacteriophage and, further, a second additional peptide is fused to proteins of the bacteriophage. Furthermore, the present invention relates to a surface which is coated with the composition and the use of the composition for coating surfaces.",0
47562133,ANTISEED-AF,Sheep harness,"It is disclosed a sheep harness constituted of fabric fastening straps adaptable, in a steady and smooth manner, to three different regions of the sheep’s body. Said harness helps animals in freely moving, walking, running and eating without affecting trees and the productivity thereof.","Sheep harness It is disclosed a sheep harness constituted of fabric fastening straps adaptable, in a steady and smooth manner, to three different regions of the sheep’s body. Said harness helps animals in freely moving, walking, running and eating without affecting trees and the productivity thereof.",0
62244415,ANTISEED-manual,A method for engineering a protein,"The present invention relates to a method for engineering a protein in a host cell, comprising the following steps:identifying a protein of interest and introducing the coding sequence of the protein of interest into the genome of the host cell;screening for hotspots for amino acid mutations in the protein of interest;generating a set of specific guide RNAs and libraries of homologous recombination template that generate mutations at the desired sites within the protein coding region;introducing the guide RNA and the library of homologous recombination template into the host cell, thereby producing mutated protein coding regions;screening to select for cells that express the protein of interest with desired activity and/or property from the mutated protein coding regions, thereby providing an engineered protein.","A method for engineering a protein The present invention relates to a method for engineering a protein in a host cell, comprising the following steps:identifying a protein of interest and introducing the coding sequence of the protein of interest into the genome of the host cell;screening for hotspots for amino acid mutations in the protein of interest;generating a set of specific guide RNAs and libraries of homologous recombination template that generate mutations at the desired sites within the protein coding region;introducing the guide RNA and the library of homologous recombination template into the host cell, thereby producing mutated protein coding regions;screening to select for cells that express the protein of interest with desired activity and/or property from the mutated protein coding regions, thereby providing an engineered protein.",0
61921821,ANTISEED-AF,A kind of Multifunction cork-screw,"A kind of Multifunction cork-screw,Bottle bottle opener and medicine bottle cap bottle opener are cutd open including peace,Peace cuts open bottle bottle opener and cuts open a bottle firm banking including peace,Peace cuts open bottle grip block and emery wheel,Peace cuts open bottle firm banking and is equipped with fixed groove,Peace cuts open bottle grip block and is equipped with arc convex,Emery wheel is positioned in the object placing cavity that peace cuts open bottle grip block,Pacify the Handheld Division a cutd open on the left of bottle firm banking and be equipped with inserting groove a,The right side curved portion that peace cuts open bottle firm banking is equipped with inserting groove b,Accordingly peace cuts open the Handheld Division b bottoms of bottle grip block and is equipped with grafting block a,The curved portion that peace cuts open bottle grip block is equipped with grafting block b,Medicine bottle cap bottle opener is by bottle cap clamping plate,Clamping rib and the sliding block composition for being fixed on bottle cap clamping plate both sides,The bottle opener function is more,Portability is more preferable,Finger and peace can be avoided to cut open bottle when opening peace and cuing open bottle directly to contact and break disconnected peace and cut open a bottle top,It is more light that medicine bottle capping is opened at the same time,Improve operating efficiency.","A kind of Multifunction cork-screw A kind of Multifunction cork-screw,Bottle bottle opener and medicine bottle cap bottle opener are cutd open including peace,Peace cuts open bottle bottle opener and cuts open a bottle firm banking including peace,Peace cuts open bottle grip block and emery wheel,Peace cuts open bottle firm banking and is equipped with fixed groove,Peace cuts open bottle grip block and is equipped with arc convex,Emery wheel is positioned in the object placing cavity that peace cuts open bottle grip block,Pacify the Handheld Division a cutd open on the left of bottle firm banking and be equipped with inserting groove a,The right side curved portion that peace cuts open bottle firm banking is equipped with inserting groove b,Accordingly peace cuts open the Handheld Division b bottoms of bottle grip block and is equipped with grafting block a,The curved portion that peace cuts open bottle grip block is equipped with grafting block b,Medicine bottle cap bottle opener is by bottle cap clamping plate,Clamping rib and the sliding block composition for being fixed on bottle cap clamping plate both sides,The bottle opener function is more,Portability is more preferable,Finger and peace can be avoided to cut open bottle when opening peace and cuing open bottle directly to contact and break disconnected peace and cut open a bottle top,It is more light that medicine bottle capping is opened at the same time,Improve operating efficiency.",0
70562810,SEED,Cas9 fusion protein for improving gene knock-in efficiency and exogenous gene knock-in integration system,"The invention discloses a Cas9 fusion protein capable of improving gene knock-in efficiency and a safe and efficient exogenous gene knock-in integration system. According to the invention, the Cas9 fusion protein prepared by fusing the Cas9 protein and the DNA binding domain of the transcription factor is used for gene knock-in, so that the gene knock-in efficiency can be effectively improved. The foreign gene knock-in integration system further intervenes the cells of the expression vector and the donor vector co-transfected with the Cas9 fusion protein and the gRNA by using the small molecular compound on the basis of applying the Cas9 fusion protein, can effectively promote the occurrence of KI events of different genomes and cell lines by using the synergistic effect of the Cas9 fusion protein and the small molecular compound, obviously improves the knock-in efficiency of genes, and provides convenience for the production of model animals and gene therapy.","Cas9 fusion protein for improving gene knock-in efficiency and exogenous gene knock-in integration system The invention discloses a Cas9 fusion protein capable of improving gene knock-in efficiency and a safe and efficient exogenous gene knock-in integration system. According to the invention, the Cas9 fusion protein prepared by fusing the Cas9 protein and the DNA binding domain of the transcription factor is used for gene knock-in, so that the gene knock-in efficiency can be effectively improved. The foreign gene knock-in integration system further intervenes the cells of the expression vector and the donor vector co-transfected with the Cas9 fusion protein and the gRNA by using the small molecular compound on the basis of applying the Cas9 fusion protein, can effectively promote the occurrence of KI events of different genomes and cell lines by using the synergistic effect of the Cas9 fusion protein and the small molecular compound, obviously improves the knock-in efficiency of genes, and provides convenience for the production of model animals and gene therapy.",1
57817888,ANTISEED-manual,Recombinant adenovirus and tetravalent adenovirus vaccine and preparation method thereof,"The invention discloses a recombinant adenovirus and tetravalent adenovirus vaccine and a preparation method thereof. The tetravalent recombinant adenovirus vaccine contains a recombinant type 3 adenovirus strain, a recombinant type 7 adenovirus strain, a recombinant type 14 adenovirus strain and a recombinant type 55 adenovirus strain. The preparation method disclosed by the invention comprises the following steps: preparing recombinant shuttle plasmids containing hexon gene segments, and performing in-bacteria homologous recombination with a recombinant human type 3 adenovirus strain, thereby obtaining a recombinant adenoviral genome in which the hexon gene segments are replaced by type 7, type 14 and type 55; transfecting cells, rescuing to obtain recombinant human type 3, 7, 14 and 55 recombinant adenoviruses with different main capsid protein-hexon proteins; purifying, mixing according to the same protein content, and inactivating by using beta-propiolactone, thereby obtaining the tetravalent adenovirus vaccine. The tetravalent adenovirus vaccine is capable of inducing neutralizing antibody responses to four types of serotype adenoviruses, and the neutralizing titer is 500-1000.","Recombinant adenovirus and tetravalent adenovirus vaccine and preparation method thereof The invention discloses a recombinant adenovirus and tetravalent adenovirus vaccine and a preparation method thereof. The tetravalent recombinant adenovirus vaccine contains a recombinant type 3 adenovirus strain, a recombinant type 7 adenovirus strain, a recombinant type 14 adenovirus strain and a recombinant type 55 adenovirus strain. The preparation method disclosed by the invention comprises the following steps: preparing recombinant shuttle plasmids containing hexon gene segments, and performing in-bacteria homologous recombination with a recombinant human type 3 adenovirus strain, thereby obtaining a recombinant adenoviral genome in which the hexon gene segments are replaced by type 7, type 14 and type 55; transfecting cells, rescuing to obtain recombinant human type 3, 7, 14 and 55 recombinant adenoviruses with different main capsid protein-hexon proteins; purifying, mixing according to the same protein content, and inactivating by using beta-propiolactone, thereby obtaining the tetravalent adenovirus vaccine. The tetravalent adenovirus vaccine is capable of inducing neutralizing antibody responses to four types of serotype adenoviruses, and the neutralizing titer is 500-1000.",0
69374505,ANTISEED-manual,Method for reducing proteinuria in a human suffering from immunoglobulin and nephropathy,"In one aspect, the invention relates to methods for reducing proteinuria in a person suffering from or at risk of developing immunoglobulin A nephropathy (IgAN). The methods include the step of administering to a subject in need thereof an amount of a MASP-2 inhibitory antibody effective to suppress MASP-2 dependent complement activation.","Method for reducing proteinuria in a human suffering from immunoglobulin and nephropathy In one aspect, the invention relates to methods for reducing proteinuria in a person suffering from or at risk of developing immunoglobulin A nephropathy (IgAN). The methods include the step of administering to a subject in need thereof an amount of a MASP-2 inhibitory antibody effective to suppress MASP-2 dependent complement activation.",0
34218241,ANTISEED-AF,Vehicle seat assembly having a field effect sensor for detecting seat position,"A vehicle seat assembly including a rail pair defining a mounting rail and a triggering rail. One of the rails is supported on a floor pan of the vehicle and the other is adapted to support a seat cushion. The rails are moveably supported relative to each other. Also, included is a field effect sensor operatively supported by the mounting rail such that the field effect sensor can be positioned in a first range of positions as well as second range of positions relative to the triggering rail. The sensor is adapted to emit an electric field and to detect disruption of the field when the field effect sensor is positioned in the first range of positions.","Vehicle seat assembly having a field effect sensor for detecting seat position A vehicle seat assembly including a rail pair defining a mounting rail and a triggering rail. One of the rails is supported on a floor pan of the vehicle and the other is adapted to support a seat cushion. The rails are moveably supported relative to each other. Also, included is a field effect sensor operatively supported by the mounting rail such that the field effect sensor can be positioned in a first range of positions as well as second range of positions relative to the triggering rail. The sensor is adapted to emit an electric field and to detect disruption of the field when the field effect sensor is positioned in the first range of positions.",0
49034081,ANTISEED-manual,Cytoplasmic male sterile cichorium plants,"The present invention relates to cytoplasmic male sterile (CMS) Cichorium plants and especially to cytoplasmic male sterile (CMS) green chicory plants; cytoplasmic male sterile (CMS) radicchio rosso plants; cytoplasmic male sterile (CMS) red leaved chicory plants, cytoplasmic male sterile (CMS) Treviso plants, cytoplasmic male sterile (CMS) white chicory plants, cytoplasmic male sterile (CMS) sugar loaf plants, cytoplasmic male sterile (CMS) Belgian endive plants, cytoplasmic male sterile (CMS) witloof plants, cytoplasmic male sterile (CMS) Catalogna plants, cytoplasmic male sterile (CMS) C. intybus var. foliosum plants, cytoplasmic male sterile (CMS) C. endivia plants and cytoplasmic male sterile (CMS) C. intybus L. var. sativum plants. The present invention further relates to methods for identifying cytoplasmic male sterile (CMS) Cichorium plants and mitochondrial nucleic acid sequences providing cytoplasmic male sterility (CMS) in Cichorium plants.","Cytoplasmic male sterile cichorium plants The present invention relates to cytoplasmic male sterile (CMS) Cichorium plants and especially to cytoplasmic male sterile (CMS) green chicory plants; cytoplasmic male sterile (CMS) radicchio rosso plants; cytoplasmic male sterile (CMS) red leaved chicory plants, cytoplasmic male sterile (CMS) Treviso plants, cytoplasmic male sterile (CMS) white chicory plants, cytoplasmic male sterile (CMS) sugar loaf plants, cytoplasmic male sterile (CMS) Belgian endive plants, cytoplasmic male sterile (CMS) witloof plants, cytoplasmic male sterile (CMS) Catalogna plants, cytoplasmic male sterile (CMS) C. intybus var. foliosum plants, cytoplasmic male sterile (CMS) C. endivia plants and cytoplasmic male sterile (CMS) C. intybus L. var. sativum plants. The present invention further relates to methods for identifying cytoplasmic male sterile (CMS) Cichorium plants and mitochondrial nucleic acid sequences providing cytoplasmic male sterility (CMS) in Cichorium plants.",0
50928941,SEED,Targeted mutations,"The present invention relates to a process for producing and selecting for targeted mutations in bacterial genomes. In particular, the process relates to the transformation of bacteria with a Recombination Element which comprises the desired mutation followed by homologous recombination of the Recombination Element into the bacterial genome; the CRISPR/Cas system is then used to eliminate bacteria which do not have the desired mutation.","Targeted mutations The present invention relates to a process for producing and selecting for targeted mutations in bacterial genomes. In particular, the process relates to the transformation of bacteria with a Recombination Element which comprises the desired mutation followed by homologous recombination of the Recombination Element into the bacterial genome; the CRISPR/Cas system is then used to eliminate bacteria which do not have the desired mutation.",1
63539267,SEED,The method for establishing KI-T2A-luciferase cell lines based on CRISPR/Cas9 targeted genomic modification technologies,"The invention discloses a kind of methods for establishing KI T2A luciferase cell lines based on CRISPR/Cas9 target gene group pointed decoration technologies, using CRISPR/Cas9 technologies in the genome mmp12 genes 3 &#39; end united in situ enter T2A luciferase reporter genes, the knock in cell lines of MMP12 T2A luciferase are established, and demonstrate the site-directed integration of foreign gene in the genome in this cell line.There is the transcription factor STAT3 of activation to carry out transcriptional activation to MMP12 T2A luciferase cell lines mmp12 using what is reported simultaneously, the results showed that the luciferase expressions in MMP12 T2A luciferase cell lines accurately can delicately reflect MMP12 protein expression levels in cell line.The foundation of the cell line, which will be helpful to mmp12 gene functional research and screening, influences the small-molecule chemical drug of mmp12 expression, and a kind of new experimental considerations and solution are provided for the migration and its correlative study of cancer cell.","The method for establishing KI-T2A-luciferase cell lines based on CRISPR/Cas9 targeted genomic modification technologies The invention discloses a kind of methods for establishing KI T2A luciferase cell lines based on CRISPR/Cas9 target gene group pointed decoration technologies, using CRISPR/Cas9 technologies in the genome mmp12 genes 3 &#39; end united in situ enter T2A luciferase reporter genes, the knock in cell lines of MMP12 T2A luciferase are established, and demonstrate the site-directed integration of foreign gene in the genome in this cell line.There is the transcription factor STAT3 of activation to carry out transcriptional activation to MMP12 T2A luciferase cell lines mmp12 using what is reported simultaneously, the results showed that the luciferase expressions in MMP12 T2A luciferase cell lines accurately can delicately reflect MMP12 protein expression levels in cell line.The foundation of the cell line, which will be helpful to mmp12 gene functional research and screening, influences the small-molecule chemical drug of mmp12 expression, and a kind of new experimental considerations and solution are provided for the migration and its correlative study of cancer cell.",1
67957738,ANTISEED-manual,For the targeting detection of XY sexual abnormality disease,"The present invention provides a kind of targeting detections for XY sexual abnormality disease, specifically, the present invention provides the purposes in sexual abnormality related gene or its site, and/or its detection reagent, it is used to prepare reagent or kit, the reagent or kit are for detecting detected object to the neurological susceptibility of sexual abnormality, and the sexual abnormality related gene is selected from the group: SRD5A2, AR and NR5A1.","For the targeting detection of XY sexual abnormality disease The present invention provides a kind of targeting detections for XY sexual abnormality disease, specifically, the present invention provides the purposes in sexual abnormality related gene or its site, and/or its detection reagent, it is used to prepare reagent or kit, the reagent or kit are for detecting detected object to the neurological susceptibility of sexual abnormality, and the sexual abnormality related gene is selected from the group: SRD5A2, AR and NR5A1.",0
69599723,SEED,Wheat TaARF12 gene and application thereof,"The invention provides a wheat TaARF12 gene and application thereof, belonging to the field of crop molecular biology. The invention designs a primer to clone a coding region sequence of TaARF12 from cDNA of young ears in spring of China, and the sequences of the coding region sequence of the TaARF12 gene in A, B, D homologous chromosomes are respectively shown in SEQ ID NO. 1-3. The invention selects a specific RNAi fragment of TaARF12, constructs an RNAi vector and converts the RNAi vector into Fielder. Meanwhile, a gene editing vector containing two target sites is constructed by using the CRISPR/Cas9 vector and the wild-type Fielder is transformed. The obtained RNAi transgenic line and the gene editing line have similar phenotypes and show that the plant height is shortened and the spike is lengthened. The wheat TaARF12 gene can regulate and control the height and the ear length of the plant, and the plant is shown to be dwarfed and the ear is increased after the gene is interfered to express.","Wheat TaARF12 gene and application thereof The invention provides a wheat TaARF12 gene and application thereof, belonging to the field of crop molecular biology. The invention designs a primer to clone a coding region sequence of TaARF12 from cDNA of young ears in spring of China, and the sequences of the coding region sequence of the TaARF12 gene in A, B, D homologous chromosomes are respectively shown in SEQ ID NO. 1-3. The invention selects a specific RNAi fragment of TaARF12, constructs an RNAi vector and converts the RNAi vector into Fielder. Meanwhile, a gene editing vector containing two target sites is constructed by using the CRISPR/Cas9 vector and the wild-type Fielder is transformed. The obtained RNAi transgenic line and the gene editing line have similar phenotypes and show that the plant height is shortened and the spike is lengthened. The wheat TaARF12 gene can regulate and control the height and the ear length of the plant, and the plant is shown to be dwarfed and the ear is increased after the gene is interfered to express.",1
47218299,ANTISEED-manual,Gas detection apparatus and gas detection method,"A gas is detected using a MEMS gas sensor. The electrical power to a heater in the gas sensor is changed between a low level, a high level suitable for detection of detection target gas, and a 0 level, and, therefore, poisonous gas is evaporated or oxidized at the low level, and the detection target gas is detected at the high level.","Gas detection apparatus and gas detection method A gas is detected using a MEMS gas sensor. The electrical power to a heater in the gas sensor is changed between a low level, a high level suitable for detection of detection target gas, and a 0 level, and, therefore, poisonous gas is evaporated or oxidized at the low level, and the detection target gas is detected at the high level.",0
