family_id,expansion_level,title,abstract,text,label
65615298,SEED,A kind of unmanned boat auto-pilot control system and method,"The present invention relates to a kind of unmanned boat auto-pilot control system and methods, the system comprises: remote controler, center control cabinet, monitoring system, rudder angle ultramagnifier and the mechanism that comes about, the remote controler is connect with the center control cabinet, the center control cabinet is connect with the monitoring system, the bearing signal in course is constantly transferred to the center control cabinet and handled by the monitoring system, the rudder angle ultramagnifier is connect with the center control cabinet, actual rudder angle is fed back into the center control cabinet, the mechanism that comes about controls direction of coming about by the center control cabinet.Unmanned boat autopilot control system, method of the invention provides two kinds of control method of the control method and fixed route of specifying course, in turn, precision of coming about is substantially increased, realizes and is quickly navigated by water along setting path, without manual intervention, greatly reduces the workload of steering person.","A kind of unmanned boat auto-pilot control system and method The present invention relates to a kind of unmanned boat auto-pilot control system and methods, the system comprises: remote controler, center control cabinet, monitoring system, rudder angle ultramagnifier and the mechanism that comes about, the remote controler is connect with the center control cabinet, the center control cabinet is connect with the monitoring system, the bearing signal in course is constantly transferred to the center control cabinet and handled by the monitoring system, the rudder angle ultramagnifier is connect with the center control cabinet, actual rudder angle is fed back into the center control cabinet, the mechanism that comes about controls direction of coming about by the center control cabinet.Unmanned boat autopilot control system, method of the invention provides two kinds of control method of the control method and fixed route of specifying course, in turn, precision of coming about is substantially increased, realizes and is quickly navigated by water along setting path, without manual intervention, greatly reduces the workload of steering person.",1
39637501,ANTISEED-AF,High-voltage oil switch diagnostics system,"FIELD: electricity. 
     SUBSTANCE: high-voltage oil switch diagnostics system includes a high-voltage switch made up of three poles each of which contains an oil tank accommodating high-voltage contacts and an arc control device, a drive and an oil heater according to this invention, the outer surface of every oil tank accommodates a thermal transducer that, together with the oil tank and the oil heater, is provided with heat insulation. An additional controller incorporating power control outputs, data input and output, is connected via control outputs to the oil heater via data inputs it is connected to the thermal transducers and via the data output, to the dispatcher station. Heat insulator is provided with water, oil and fire resistant cover. 
     EFFECT: higher reliability of the switch and longer life. 
     2 cl, 1 dwg","High-voltage oil switch diagnostics system FIELD: electricity. SUBSTANCE: high-voltage oil switch diagnostics system includes a high-voltage switch made up of three poles each of which contains an oil tank accommodating high-voltage contacts and an arc control device, a drive and an oil heater according to this invention, the outer surface of every oil tank accommodates a thermal transducer that, together with the oil tank and the oil heater, is provided with heat insulation. An additional controller incorporating power control outputs, data input and output, is connected via control outputs to the oil heater via data inputs it is connected to the thermal transducers and via the data output, to the dispatcher station. Heat insulator is provided with water, oil and fire resistant cover. EFFECT: higher reliability of the switch and longer life. 2 cl, 1 dwg",0
6814757,ANTISEED-AF,,,,0
59386386,ANTISEED-manual,Wireless camera system for vehicle and trailer,A vision system for a vehicle towing a trailer includes a vehicle transceiver disposed at the vehicle and at least one trailer camera disposed at the trailer being towed by the vehicle and having a field of view exterior of the trailer. A trailer transceiver is disposed at a front exterior portion of the trailer and is operable to receive image data captured by the at least one trailer camera and to wirelessly transmit captured image data to the vehicle transceiver disposed at the vehicle when the vehicle is towing the trailer. A video display screen is disposed at the vehicle and viewable by a driver of the vehicle when the vehicle is towing the trailer. The video display screen is operable to display video images derived from captured image data received by the vehicle transceiver disposed at the vehicle.,Wireless camera system for vehicle and trailer A vision system for a vehicle towing a trailer includes a vehicle transceiver disposed at the vehicle and at least one trailer camera disposed at the trailer being towed by the vehicle and having a field of view exterior of the trailer. A trailer transceiver is disposed at a front exterior portion of the trailer and is operable to receive image data captured by the at least one trailer camera and to wirelessly transmit captured image data to the vehicle transceiver disposed at the vehicle when the vehicle is towing the trailer. A video display screen is disposed at the vehicle and viewable by a driver of the vehicle when the vehicle is towing the trailer. The video display screen is operable to display video images derived from captured image data received by the vehicle transceiver disposed at the vehicle.,0
63198623,SEED,A kind of pedestrian detection method based on semantic segmentation information,"The invention discloses a kind of pedestrian detection method based on semantic segmentation information, it is related to the pedestrian detection method field based on neural network；It includes 1：Original RGB image input core network, corresponding semantic segmentation image in training set sample are input to branching networks, and the loss function that overall network is arranged completes training；2：The core network that original RGB image input in test set sample is completed to training carries out convolution feature extraction generation multilayer feature figure；3：The Area generation network progress pedestrian candidate frame extraction that multilayer feature figure is inputted to completion training generates pedestrian candidate region；4：It completes to export the detection result image for including pedestrian position encirclement frame after trained classification Recurrent networks are classified and positioned to pedestrian candidate region；It solves the problems, such as that existing pedestrian detection causes accuracy of detection low in low resolution pedestrian with the differentiation of background difficulty, improves the precision of pedestrian detection in the case of low resolution.","A kind of pedestrian detection method based on semantic segmentation information The invention discloses a kind of pedestrian detection method based on semantic segmentation information, it is related to the pedestrian detection method field based on neural network；It includes 1：Original RGB image input core network, corresponding semantic segmentation image in training set sample are input to branching networks, and the loss function that overall network is arranged completes training；2：The core network that original RGB image input in test set sample is completed to training carries out convolution feature extraction generation multilayer feature figure；3：The Area generation network progress pedestrian candidate frame extraction that multilayer feature figure is inputted to completion training generates pedestrian candidate region；4：It completes to export the detection result image for including pedestrian position encirclement frame after trained classification Recurrent networks are classified and positioned to pedestrian candidate region；It solves the problems, such as that existing pedestrian detection causes accuracy of detection low in low resolution pedestrian with the differentiation of background difficulty, improves the precision of pedestrian detection in the case of low resolution.",1
50187024,SEED,Construction Zone Sign Detection,"Methods and systems for detection of a construction zone sign are described. A computing device, configured to control the vehicle, may be configured to receive, from an image-capture device coupled to the computing device, images of a vicinity of the road on which the vehicle is travelling. Also, the computing device may be configured to determine image portions in the images that may depict sides of the road at a predetermined height range. Further, the computing device may be configured to detect a construction zone sign in the image portions, and determine a type of the construction zone sign. Accordingly, the computing device may be configured to modify a control strategy associated with a driving behavior of the vehicle; and control the vehicle based on the modified control strategy.","Construction Zone Sign Detection Methods and systems for detection of a construction zone sign are described. A computing device, configured to control the vehicle, may be configured to receive, from an image-capture device coupled to the computing device, images of a vicinity of the road on which the vehicle is travelling. Also, the computing device may be configured to determine image portions in the images that may depict sides of the road at a predetermined height range. Further, the computing device may be configured to detect a construction zone sign in the image portions, and determine a type of the construction zone sign. Accordingly, the computing device may be configured to modify a control strategy associated with a driving behavior of the vehicle; and control the vehicle based on the modified control strategy.",1
24909369,ANTISEED-AF,Socket joint for wind musical instruments,,Socket joint for wind musical instruments,0
67402844,SEED,"Information processing apparatus, information processing method and information processing program",An information processing apparatus of a moving body includes: a sensing information acquisition part which acquires sensing information indicative of a situation of the outside of the moving body by a sensor mounted on the moving body for detecting an object; a traveling obstruction determination part which determines a mode of other moving body which travels near the moving body using the sensing information; and a movement request generation part which controls a movement request transmitted to the moving body using a determination result of the mode of the other moving body.,"Information processing apparatus, information processing method and information processing program An information processing apparatus of a moving body includes: a sensing information acquisition part which acquires sensing information indicative of a situation of the outside of the moving body by a sensor mounted on the moving body for detecting an object; a traveling obstruction determination part which determines a mode of other moving body which travels near the moving body using the sensing information; and a movement request generation part which controls a movement request transmitted to the moving body using a determination result of the mode of the other moving body.",1
67633818,ANTISEED-manual,A kind of capacitive touch display screen and its production method for the payment of brush face,"The present invention relates to a kind of capacitive touch display screens and its production method for the payment of brush face, its method includes the following steps, the first step, cover board substrate cuts production, second step, cover board is strengthened, third step, it prints and makes camera light penetrating region, 4th step, film layer is set up in the light-emitting window position of the light penetrating region of the cover board substrate, the film layer includes the area AR film plating layer and the area IR film plating layer, 5th step, make multi-touch function piece, 6th step, make SCA piece, 7th step, make LCM, 8th step, make OCA piece, 9th step, the SCA piece is bonded with the cover board substrate, tenth step, it is bonded the functional sheet, 11st step, it is bonded the OCA piece, 12nd step, it is bonded the LCM, 13rd step, manufactured goods in 12nd step are subjected to Function detection, outside It sees to examine and obtains finished product.","A kind of capacitive touch display screen and its production method for the payment of brush face The present invention relates to a kind of capacitive touch display screens and its production method for the payment of brush face, its method includes the following steps, the first step, cover board substrate cuts production, second step, cover board is strengthened, third step, it prints and makes camera light penetrating region, 4th step, film layer is set up in the light-emitting window position of the light penetrating region of the cover board substrate, the film layer includes the area AR film plating layer and the area IR film plating layer, 5th step, make multi-touch function piece, 6th step, make SCA piece, 7th step, make LCM, 8th step, make OCA piece, 9th step, the SCA piece is bonded with the cover board substrate, tenth step, it is bonded the functional sheet, 11st step, it is bonded the OCA piece, 12nd step, it is bonded the LCM, 13rd step, manufactured goods in 12nd step are subjected to Function detection, outside It sees to examine and obtains finished product.",0
56133228,SEED,Object detecting apparatus and vehicle collision avoidance control apparatus,"An object detecting apparatus includes an emission unit that emits measurement light to a monitoring area in a travelling direction a vehicle, the monitoring area being widened radially in a vehicle width direction; a photoreceptor unit that receives reflected light of the measurement light from a plurality of directions in the monitoring area; a detection unit that detects a distance to an object in each direction in the monitoring area, based on a time difference from emission of the measurement light to reception of the reflected light; and a determination unit that identifies the object detected by the detection unit. The determination unit determines whether there is a probability of the detected object being a hill, based on a change of the detected distance in the vehicle width direction among the directions in the monitoring area.","Object detecting apparatus and vehicle collision avoidance control apparatus An object detecting apparatus includes an emission unit that emits measurement light to a monitoring area in a travelling direction a vehicle, the monitoring area being widened radially in a vehicle width direction; a photoreceptor unit that receives reflected light of the measurement light from a plurality of directions in the monitoring area; a detection unit that detects a distance to an object in each direction in the monitoring area, based on a time difference from emission of the measurement light to reception of the reflected light; and a determination unit that identifies the object detected by the detection unit. The determination unit determines whether there is a probability of the detected object being a hill, based on a change of the detected distance in the vehicle width direction among the directions in the monitoring area.",1
12611447,ANTISEED-AF,Image pickup device,"PURPOSE: To obtain an image of high quality having no flare by installing a plate type optical body which diffuses and reflects all of opposite-directional light reflected by an image pickup element, etc., out of an optical system while transmitting light from a subject at the side of light entry from the subject.  
     CONSTITUTION: Light from the subject 1 is image-formed on the photoelectric conversion surface 5 of the image pickup element 4 through the optical system 3 composed of a lens 2, etc., and the image is led out in the form of an electrical signal to obtain a necessary electric signal from a signal processing circuit 6. A cholesteric polymer film 7 is arranged on the front surface of the image pickup element 4 at a proper angle to a plane perpendicular to an optical axis as shown in a figure and its periphery is covered with a light absorber 8. When clockwise polarization characteristics are used as the circular polarization dichromatism of said polymer film 7, diffuse reflected circular polarized light is transmitted. 
     COPYRIGHT: (C)1985,JPO&amp;Japio","Image pickup device PURPOSE: To obtain an image of high quality having no flare by installing a plate type optical body which diffuses and reflects all of opposite-directional light reflected by an image pickup element, etc., out of an optical system while transmitting light from a subject at the side of light entry from the subject. CONSTITUTION: Light from the subject 1 is image-formed on the photoelectric conversion surface 5 of the image pickup element 4 through the optical system 3 composed of a lens 2, etc., and the image is led out in the form of an electrical signal to obtain a necessary electric signal from a signal processing circuit 6. A cholesteric polymer film 7 is arranged on the front surface of the image pickup element 4 at a proper angle to a plane perpendicular to an optical axis as shown in a figure and its periphery is covered with a light absorber 8. When clockwise polarization characteristics are used as the circular polarization dichromatism of said polymer film 7, diffuse reflected circular polarized light is transmitted. COPYRIGHT: (C)1985,JPO&amp;Japio",0
40447548,ANTISEED-manual,360 degrees suspending type pseudo-three-dimensional display apparatus,"The invention discloses a 360-degree suspended type quasi-three dimensional (quasi-3D) display device, which comprises a projector, a screen and pyramidal reflecting mirrors, and maps images to different depths in the perpendicular direction of image surfaces by adopting a plurality of parallel mirror surfaces based on the reflecting mirror image principle, wherein, all the reflecting mirrors are made of partially reflecting and partially transmitting materials, so that the images have a very good suspension effect. The display device has the advantage of simple structure, ensures the 360-degree surround view and realizes the large-area quasi-3D display covering dozens of square meters.","360 degrees suspending type pseudo-three-dimensional display apparatus The invention discloses a 360-degree suspended type quasi-three dimensional (quasi-3D) display device, which comprises a projector, a screen and pyramidal reflecting mirrors, and maps images to different depths in the perpendicular direction of image surfaces by adopting a plurality of parallel mirror surfaces based on the reflecting mirror image principle, wherein, all the reflecting mirrors are made of partially reflecting and partially transmitting materials, so that the images have a very good suspension effect. The display device has the advantage of simple structure, ensures the 360-degree surround view and realizes the large-area quasi-3D display covering dozens of square meters.",0
22199326,ANTISEED-AF,Method and system for passively exercising selected portions of a human body,A method and system for passively exercising a selected portion of a human body by applying a partial vacuum pressure to the selected portion of the human body; maintaining the partial vacuum pressure applied to the selected portion of the human body for a first predetermined period of time; releasing the partial vacuum pressure so that substantially atmospheric pressure is applied to the selected portion of the human body; and maintaining the substantially atmospheric pressure applied to the selected portion of the human body for a second predetermined period of time.,Method and system for passively exercising selected portions of a human body A method and system for passively exercising a selected portion of a human body by applying a partial vacuum pressure to the selected portion of the human body; maintaining the partial vacuum pressure applied to the selected portion of the human body for a first predetermined period of time; releasing the partial vacuum pressure so that substantially atmospheric pressure is applied to the selected portion of the human body; and maintaining the substantially atmospheric pressure applied to the selected portion of the human body for a second predetermined period of time.,0
56344767,ANTISEED-manual,Automotive radar,"The vehicle radar of the present invention includes one transmission antenna for radiating a frequency-modulated transmission signal; A plurality of reception antennas for detecting the transmission signals reflected on an object and outputting detection signals, respectively; A plurality of low-noise amplifiers including a low-noise amplifier having at least two stages and low-noise amplifying the detection signals; A power divider for transmitting the transmission signal through the first microstrip line to the transmission antenna and a plurality of frequency downconverters; And a plurality of frequency down converters for combining and processing the transmission signal and the low noise amplified detection signals through a second microstrip line and outputting a beat frequency signal, Wherein the transmitting antenna and the plurality of receiving antennas are formed to have a long longitudinal axis in the form of a microstrip patch, and the plurality of receiving antennas Wherein the plurality of reception antennas and the transmission antennas are spaced apart from each other in the longitudinal direction and are spaced apart from each other by an interval between the array of the plurality of reception antennas and the transmission antennas, Electrode is interposed.","Automotive radar The vehicle radar of the present invention includes one transmission antenna for radiating a frequency-modulated transmission signal; A plurality of reception antennas for detecting the transmission signals reflected on an object and outputting detection signals, respectively; A plurality of low-noise amplifiers including a low-noise amplifier having at least two stages and low-noise amplifying the detection signals; A power divider for transmitting the transmission signal through the first microstrip line to the transmission antenna and a plurality of frequency downconverters; And a plurality of frequency down converters for combining and processing the transmission signal and the low noise amplified detection signals through a second microstrip line and outputting a beat frequency signal, Wherein the transmitting antenna and the plurality of receiving antennas are formed to have a long longitudinal axis in the form of a microstrip patch, and the plurality of receiving antennas Wherein the plurality of reception antennas and the transmission antennas are spaced apart from each other in the longitudinal direction and are spaced apart from each other by an interval between the array of the plurality of reception antennas and the transmission antennas, Electrode is interposed.",0
32997650,ANTISEED-AF,TRIM FOR THE GUTTERS OF MOTOR VEHICLES.,,TRIM FOR THE GUTTERS OF MOTOR VEHICLES.,0
24183049,SEED,Error sensing system for vessels with absolute zero referencing,"An error sensing system for use in marine autopilot systems of the type having a photographic film compass disk aligned with the direction North and sensing means associated with the disk is operative to sense relative movement between the disk and the sensors in response to changes in the heading of the vessel. A first direction error surface portion on the disk has opaque and transparent areas defining a zero reference therebetween, a second magnitude error surface portion on the disk has a second zero reference position in predetermined relation to the first zero reference position and an area of variable transparency extending along the second surface portion. The first and second surface portions are defined by images along the peripheral surface of the photographic film disk. The disk sensing system has first and second light sensors aligned with the first and second surface portions, respectively, to generate direction error and magnitude error signals representative of the direction and extent of movement of the vessel away from a given heading.","Error sensing system for vessels with absolute zero referencing An error sensing system for use in marine autopilot systems of the type having a photographic film compass disk aligned with the direction North and sensing means associated with the disk is operative to sense relative movement between the disk and the sensors in response to changes in the heading of the vessel. A first direction error surface portion on the disk has opaque and transparent areas defining a zero reference therebetween, a second magnitude error surface portion on the disk has a second zero reference position in predetermined relation to the first zero reference position and an area of variable transparency extending along the second surface portion. The first and second surface portions are defined by images along the peripheral surface of the photographic film disk. The disk sensing system has first and second light sensors aligned with the first and second surface portions, respectively, to generate direction error and magnitude error signals representative of the direction and extent of movement of the vessel away from a given heading.",1
44902493,ANTISEED-manual,System for guidance and navigation in a building,"A system for guidance and navigation in a building. For example, the system may determine a route for egress or rescue of one or more people from a building with a hazardous condition. The system may process the route into waypoints and segments developed within a set of constraint rules. Semantic information about the building may be associated with the waypoints and/or segments. The waypoints and segments may be processed into navigation commands. The navigation commands may be formed in natural language from sentence templates. The system may additionally have 3D beacon audio to assist in guidance and navigation of the one or more people in the building.","System for guidance and navigation in a building A system for guidance and navigation in a building. For example, the system may determine a route for egress or rescue of one or more people from a building with a hazardous condition. The system may process the route into waypoints and segments developed within a set of constraint rules. Semantic information about the building may be associated with the waypoints and/or segments. The waypoints and segments may be processed into navigation commands. The navigation commands may be formed in natural language from sentence templates. The system may additionally have 3D beacon audio to assist in guidance and navigation of the one or more people in the building.",0
17177560,ANTISEED-manual,Reflection type road divider,"PURPOSE:To eliminate unpleasant feeling during running period due to no unevenness, and secure exact visual confirmation by a method in which a transparent part of glass, etc., is set on the upper opening of a box body and a pair of light reflectors are vertically set in a mutually facing manner in the box body. CONSTITUTION:A rectangular box consists of a bottom wall 10a, vertical side walls 10, an upper opening formed by recessed tiers 10c and the side walls 10, a flange 10b extended from the top to outside of the side walls 10, and a pair of three ribs 10d connecting the side walls 10 with the flange 10b. Plate reflectors 12a and 12b consisting of light-reflecting prism groups are vertically fixed to the inside of the side walls 10 facing in the lengthwise direction of the box 1 and a transparent glass plate 11 is attached to the tiered portion 10c on a level with the tops of the walls 10. Light can thus be reflected to the reflector 12b of the adjacent divider R as it runs to clearly display the line.","Reflection type road divider PURPOSE:To eliminate unpleasant feeling during running period due to no unevenness, and secure exact visual confirmation by a method in which a transparent part of glass, etc., is set on the upper opening of a box body and a pair of light reflectors are vertically set in a mutually facing manner in the box body. CONSTITUTION:A rectangular box consists of a bottom wall 10a, vertical side walls 10, an upper opening formed by recessed tiers 10c and the side walls 10, a flange 10b extended from the top to outside of the side walls 10, and a pair of three ribs 10d connecting the side walls 10 with the flange 10b. Plate reflectors 12a and 12b consisting of light-reflecting prism groups are vertically fixed to the inside of the side walls 10 facing in the lengthwise direction of the box 1 and a transparent glass plate 11 is attached to the tiered portion 10c on a level with the tops of the walls 10. Light can thus be reflected to the reflector 12b of the adjacent divider R as it runs to clearly display the line.",0
2395713,ANTISEED-AF,Manufacture of gaskets for steam-boilers,,Manufacture of gaskets for steam-boilers,0
38918823,ANTISEED-manual,Laser radar for vehicle using cylinder reflector and method for control the same,"The present invention relates to a vehicle laser radar using a cylindrical reflector and a control method thereof, and more particularly, to a vehicle radar using a cylindrical reflector having a structure in which a plurality of reflecting mirrors having a reflection precision of 0.5 ° unit is attached to an inner diameter surface. The present invention relates to a laser radar for a vehicle and a control method thereof using a cylindrical reflector, which can perform a laser scanning operation more stably, and allow for long-range and short-range detection alternately. 
     To this end, the present invention is a cylindrical reflector comprising a cylindrical body and a plurality of reflective mirrors mounted along its circumferential direction at the inner diameter surface of the cylindrical body; Rotary drive means for rotating the cylindrical reflector; A laser light receiving unit disposed in the hollow hole of the cylindrical reflector; A left / right laser light emitting unit disposed symmetrically at a rear position of the cylindrical reflector; A position detecting unit detecting a rotation angle of the cylindrical reflector; A control unit for receiving signals of the laser light receiving unit and the position detecting unit; It provides a vehicle laser radar using a cylindrical reflector, characterized in that it comprises a modulation circuit for adjusting the modulation frequency of the laser according to the detection signal of the position detector.","Laser radar for vehicle using cylinder reflector and method for control the same The present invention relates to a vehicle laser radar using a cylindrical reflector and a control method thereof, and more particularly, to a vehicle radar using a cylindrical reflector having a structure in which a plurality of reflecting mirrors having a reflection precision of 0.5 ° unit is attached to an inner diameter surface. The present invention relates to a laser radar for a vehicle and a control method thereof using a cylindrical reflector, which can perform a laser scanning operation more stably, and allow for long-range and short-range detection alternately. To this end, the present invention is a cylindrical reflector comprising a cylindrical body and a plurality of reflective mirrors mounted along its circumferential direction at the inner diameter surface of the cylindrical body; Rotary drive means for rotating the cylindrical reflector; A laser light receiving unit disposed in the hollow hole of the cylindrical reflector; A left / right laser light emitting unit disposed symmetrically at a rear position of the cylindrical reflector; A position detecting unit detecting a rotation angle of the cylindrical reflector; A control unit for receiving signals of the laser light receiving unit and the position detecting unit; It provides a vehicle laser radar using a cylindrical reflector, characterized in that it comprises a modulation circuit for adjusting the modulation frequency of the laser according to the detection signal of the position detector.",0
53373938,SEED,Parking support system,"PROBLEM TO BE SOLVED: To provide a parking support system which makes a vehicle mounted with an on-vehicle camera and an automatic drive unit perform smooth automatic travel in a parking facility including a slope road surface.SOLUTION: When a vehicle 100 performs automatic travel in a parking facility, an automatic drive unit 57 acquires parking support map information including slope road surface information in the parking facility from a parking support control device 120 of a parking facility side terminal. When determining that a travel position of the own vehicle 100 reaches a slope road surface position (Step S102: YES), the automatic drive unit 57 converts coordinates of a slope road surface Pb in a captured image acquired through an on-vehicle camera 20 into the coordinates of a flat road surface Pa on the basis of the parking support map information including the slope road surface information, converts the coordinate-converted captured image into a planar view image, and makes the vehicle 100 perform the automatic travel on the slope road surface.","Parking support system PROBLEM TO BE SOLVED: To provide a parking support system which makes a vehicle mounted with an on-vehicle camera and an automatic drive unit perform smooth automatic travel in a parking facility including a slope road surface.SOLUTION: When a vehicle 100 performs automatic travel in a parking facility, an automatic drive unit 57 acquires parking support map information including slope road surface information in the parking facility from a parking support control device 120 of a parking facility side terminal. When determining that a travel position of the own vehicle 100 reaches a slope road surface position (Step S102: YES), the automatic drive unit 57 converts coordinates of a slope road surface Pb in a captured image acquired through an on-vehicle camera 20 into the coordinates of a flat road surface Pa on the basis of the parking support map information including the slope road surface information, converts the coordinate-converted captured image into a planar view image, and makes the vehicle 100 perform the automatic travel on the slope road surface.",1
60477814,SEED,Map update system for automated vehicles,"A map-data update system (10) suitable for use by automated vehicles includes a digital-map (16), an imager-device (34), and a controller (40). The digital-map (16) is used to indicate an expected-position (18) of a traffic-signal (20) relative to a map-location (22) of a host-vehicle (12). The imager-device (34) is suitable to install on the host-vehicle (12). The imager-device (34) is used to determine an actual-position (30) of the traffic-signal (20) relative to a present-location (36) of the host-vehicle (12). The controller (40) is in communication with the digital-map (16) and the imager-device (34). The controller (40) issues an update-request (42) to update the digital-map (16) when the actual-position (30) differs from the expected-position (18) by greater than an error-threshold (46).","Map update system for automated vehicles A map-data update system (10) suitable for use by automated vehicles includes a digital-map (16), an imager-device (34), and a controller (40). The digital-map (16) is used to indicate an expected-position (18) of a traffic-signal (20) relative to a map-location (22) of a host-vehicle (12). The imager-device (34) is suitable to install on the host-vehicle (12). The imager-device (34) is used to determine an actual-position (30) of the traffic-signal (20) relative to a present-location (36) of the host-vehicle (12). The controller (40) is in communication with the digital-map (16) and the imager-device (34). The controller (40) issues an update-request (42) to update the digital-map (16) when the actual-position (30) differs from the expected-position (18) by greater than an error-threshold (46).",1
67818896,ANTISEED-manual,SAR image recognition methods and device based on Analysis On Multi-scale Features and width study,"The invention discloses the SAR image recognition methods learnt based on Analysis On Multi-scale Features and width and devices, area-of-interest is extracted to original SAR image by center coordination method, to image rotation and noise is added to enhance data volume, to image down sampling processing, extract LBP feature, LPQ feature is extracted, by LBP feature vector, X LBP With LPQ feature vector, X LPQ Fusion feature data X is obtained by principal component analytical method dimensionality reduction after cascade m , input fusion feature data X m Image recognition is carried out to width learning network and exports recognition result；Redundancy is reduced while making full use of complementary information by fusion LBP feature and LPQ feature, using width learning network training for promotion speed, reduces time cost；So that recognition effect is more stable, robust, reliable.","SAR image recognition methods and device based on Analysis On Multi-scale Features and width study The invention discloses the SAR image recognition methods learnt based on Analysis On Multi-scale Features and width and devices, area-of-interest is extracted to original SAR image by center coordination method, to image rotation and noise is added to enhance data volume, to image down sampling processing, extract LBP feature, LPQ feature is extracted, by LBP feature vector, X LBP With LPQ feature vector, X LPQ Fusion feature data X is obtained by principal component analytical method dimensionality reduction after cascade m , input fusion feature data X m Image recognition is carried out to width learning network and exports recognition result；Redundancy is reduced while making full use of complementary information by fusion LBP feature and LPQ feature, using width learning network training for promotion speed, reduces time cost；So that recognition effect is more stable, robust, reliable.",0
67470691,SEED,System and method to identify points of interest from within autonomous vehicles,"The disclosure relates to technology within an autonomous vehicle for interacting with passengers to provide information about their surroundings as they travel within the autonomous vehicle. In one example, the system may automatically detect and push information about points of interest in the vicinity of the vehicle to the vehicle passengers. In another example, the system provides information about points of interest around the autonomous vehicle in response to physical and/or verbal cues from a passenger in the autonomous vehicle.","System and method to identify points of interest from within autonomous vehicles The disclosure relates to technology within an autonomous vehicle for interacting with passengers to provide information about their surroundings as they travel within the autonomous vehicle. In one example, the system may automatically detect and push information about points of interest in the vicinity of the vehicle to the vehicle passengers. In another example, the system provides information about points of interest around the autonomous vehicle in response to physical and/or verbal cues from a passenger in the autonomous vehicle.",1
57218082,ANTISEED-manual,Method and device for resource allocation,"A method and device for resource allocation. The method comprises: transmitting to a user equipment (UE) resource allocation information used for transmitting specific service data, where the resource allocation information comprises at least one among the following pieces of information: semi-persistent scheduling resource information, preconfigured resource information, and transmission resource pool information. The described technical solution allows the UE to rapidly acquire a radio resource for transmitting the specific service data and, compared with the prior art, greatly reduces communication latency.","Method and device for resource allocation A method and device for resource allocation. The method comprises: transmitting to a user equipment (UE) resource allocation information used for transmitting specific service data, where the resource allocation information comprises at least one among the following pieces of information: semi-persistent scheduling resource information, preconfigured resource information, and transmission resource pool information. The described technical solution allows the UE to rapidly acquire a radio resource for transmitting the specific service data and, compared with the prior art, greatly reduces communication latency.",0
60269429,SEED,Systems and methods for towing vehicle and trailer with surround view imaging devices,"Systems and method are provided for a towing vehicle towing a trailer having at least one imaging device. A method includes: receiving, from a first imaging device coupled to the trailer, a first image stream having a plurality of first images; receiving, from a second imaging device coupled to the vehicle, a second image stream having a plurality of second images; determining, at least one common feature between a first image of the first images and a second image of the second images; determining a first distance from the first imaging device to the at least one common feature and a second distance from the second imaging device to the at least one common feature; and determining, a position of the first imaging device relative to the vehicle based on the first distance, the second distance and a known position and pose of the second imaging device.","Systems and methods for towing vehicle and trailer with surround view imaging devices Systems and method are provided for a towing vehicle towing a trailer having at least one imaging device. A method includes: receiving, from a first imaging device coupled to the trailer, a first image stream having a plurality of first images; receiving, from a second imaging device coupled to the vehicle, a second image stream having a plurality of second images; determining, at least one common feature between a first image of the first images and a second image of the second images; determining a first distance from the first imaging device to the at least one common feature and a second distance from the second imaging device to the at least one common feature; and determining, a position of the first imaging device relative to the vehicle based on the first distance, the second distance and a known position and pose of the second imaging device.",1
43779740,ANTISEED-manual,Method and apparatus for initiating a feature based at least in part on the tracked movement,"In accordance with an example embodiment of the present invention, an apparatus comprising a camera configured to capture one or more media frames. Further, the apparatus comprises at least one processor and at least one memory including computer program code. The at least one memory and the computer program code is configured to, with the at least one processor, cause the apparatus to perform at least the following: filter the one or more media frames using one or more shaped filter banks; determine a gesture related to the one or more media frames; track movement of the gesture; and initiate a feature based at least in part on the tracked movement.","Method and apparatus for initiating a feature based at least in part on the tracked movement In accordance with an example embodiment of the present invention, an apparatus comprising a camera configured to capture one or more media frames. Further, the apparatus comprises at least one processor and at least one memory including computer program code. The at least one memory and the computer program code is configured to, with the at least one processor, cause the apparatus to perform at least the following: filter the one or more media frames using one or more shaped filter banks; determine a gesture related to the one or more media frames; track movement of the gesture; and initiate a feature based at least in part on the tracked movement.",0
