train_patent_id,eval_family_id,eval_expansion_level,eval_label,abs_jaccard,title_jaccard,train_title
11994633,16417748,ANTISEED-manual,0,0.1398,0.8333,"Object detection device, object detection method, and control device"
10493988,52628744,SEED,1,0.1398,0.7,System and method for adaptive cruise control for defensive driving
9771073,52628744,SEED,1,0.1398,0.7778,Adaptive cruise control system in vehicle and method thereof
12411235,67779852,ANTISEED-manual,0,0.1398,0.6364,"Object detection device, object detection method, and computer-readable storage "
9594966,58356913,ANTISEED-manual,0,0.1398,0.7143,Obstacle detection device and obstacle detection method
9783127,49160797,ANTISEED-manual,0,0.1395,0.6,Three-dimensional object detection device
10657392,63111468,ANTISEED-manual,0,0.1395,0.8571,"Object detection device, object detection method, and program"
10759440,57358080,ANTISEED-manual,0,0.1392,0.7143,Safe driving support apparatus and method
11403699,58497624,ANTISEED-AF,0,0.1392,0.6,Multimedia device and method for controlling the same
9616852,58423756,ANTISEED-manual,0,0.1392,0.625,"Image processing apparatus, image-capturing method, and vehicle"
12475711,18832127,SEED,1,0.1386,1.0,Object detection device
11912259,52628744,SEED,1,0.1386,0.6,Controller and control method for braking in an adaptive cruise control
12313737,60326539,ANTISEED-manual,0,0.1379,0.6667,Object detection apparatus and object detection method
9744915,63855695,ANTISEED-manual,0,0.1379,0.6667,Travel control device and travel control method
9852632,63855695,ANTISEED-manual,0,0.1379,0.6667,Driving assistance device and driving assistance method
10839234,58503277,ANTISEED-manual,0,0.1375,0.75,System and method for three-dimensional (3D) object detection
11385638,72518039,ANTISEED-manual,0,0.137,0.75,Method for operating a safety system for a motor vehicle and safety system
9903942,15537941,ANTISEED-manual,0,0.1368,1.0,Obstacle detection device
10996317,39786299,ANTISEED-manual,0,0.1368,0.6667,Object detection apparatus and object detection method
9862320,52688732,ANTISEED-manual,0,0.1364,0.625,"Three-dimensional object detection device, and three-dimensional object detectio"
11643114,67402844,SEED,1,0.1364,0.7143,"Information processing device, information processing method and information pro"
10980016,61160560,ANTISEED-manual,0,0.1358,0.6,Method for transmitting or receiving downlink control information in wireless co
11170222,58497624,ANTISEED-AF,0,0.1346,0.6667,XR device and method for controlling the same
12280798,69847987,ANTISEED-manual,0,0.1346,0.625,System and method for trajectory planning
9041588,60682981,ANTISEED-manual,0,0.1341,1.0,Object detection device and object detection method
11119476,72513647,SEED,1,0.1333,0.75,Systems and methods for monitoring a self driving vehicle
10332266,42977118,SEED,1,0.1333,0.7778,Method and device for traffic sign recognition
10054683,39786299,ANTISEED-manual,0,0.1333,0.6,Obstacle detection apparatus
9542625,59314961,ANTISEED-manual,0,0.1333,0.7143,Multi range object detection device and method
12099354,72513647,SEED,1,0.1333,0.75,Systems and methods for monitoring a self-driving vehicle
11796999,72513647,SEED,1,0.1333,0.75,Systems and methods for monitoring a self-driving vehicle
9152887,16417748,ANTISEED-manual,0,0.1327,0.8333,"Object detection device, object detection method, and object detection program"
11948461,64659192,SEED,1,0.1325,0.7143,"Information processing device, information processing method, and program"
8878935,11893963,ANTISEED-manual,0,0.1321,0.75,In-vehicle camera and in-vehicle camera system
11479245,65011805,SEED,1,0.1316,0.6667,Semi-autonomous vehicle control system and method of controlling a semi-autonomo
9152856,41363827,ANTISEED-AF,0,0.1316,0.6667,Pedestrian detection system and method
10803603,58503277,ANTISEED-manual,0,0.1313,0.7143,Moving object detection system and method
10860024,68161352,SEED,1,0.131,1.0,Control system for an autonomous vehicle
12240447,52688732,ANTISEED-manual,0,0.1304,0.625,Object detection device and driving assistance system
11125857,52688732,ANTISEED-manual,0,0.1304,0.7143,Moving object detection system and moving object detection method
11442453,67402844,SEED,1,0.129,1.0,"Information processing apparatus, information processing method and information "
10255648,72513647,SEED,1,0.129,1.0,Self-driving vehicle systems and methods
11136044,42185874,SEED,1,0.129,0.75,Vehicle control device
10997436,39786299,ANTISEED-manual,0,0.1287,0.6667,Object detection apparatus and object detection method
11097736,72513647,SEED,1,0.1286,0.6,Systems and methods for traction detection and control in a self-driving vehicle
11945443,72513647,SEED,1,0.1286,0.6,Systems and methods for traction detection and control in a self-driving vehicle
10913452,65011805,SEED,1,0.1286,0.6667,Method and a vehicle control system for controlling an autonomous vehicle
12403942,16798699,ANTISEED-manual,0,0.1284,0.8,System for obstacle detection
9360867,47525265,SEED,1,0.1282,0.6,Apparatus and method for controlling driving device of self-driving vehicle
9053635,60157374,SEED,1,0.1282,0.8571,Cruise control apparatus and control method thereof
11594009,63111468,ANTISEED-manual,0,0.1279,0.8571,"Object detection device, method, and program"
11104352,66106817,SEED,1,0.1277,0.75,Vehicle control system
10220857,66106817,SEED,1,0.1277,0.75,Vehicle control system
10240938,72513647,SEED,1,0.1273,1.0,Self-driving vehicle systems and methods
12420792,48664023,SEED,1,0.1268,0.6667,"Vehicle control apparatus, vehicle control method, and adaptive cruise control s"
9910151,23603080,ANTISEED-manual,0,0.1266,0.75,Radar object detection system
11014494,67402844,SEED,1,0.1266,0.625,"Information processing apparatus, information processing method, and mobile body"
10176390,58503277,ANTISEED-manual,0,0.1264,0.6,Method and system for moving object detection with single camera
12197237,55377486,ANTISEED-manual,0,0.1264,0.625,"Management system, management method, and storage medium"
10019637,58503277,ANTISEED-manual,0,0.1264,0.6,Method and system for moving object detection with single camera
10745008,40233786,SEED,1,0.1264,0.6,Driving support device and driving support method
11107224,58497624,ANTISEED-AF,0,0.125,0.6667,XR device and method for controlling the same
10371810,11756399,ANTISEED-manual,0,0.125,1.0,Radar device
9889797,43312747,ANTISEED-manual,0,0.125,1.0,Driving support device
11767026,69847987,ANTISEED-manual,0,0.125,0.8571,Method and system for path planning
11029150,18832127,SEED,1,0.125,0.75,Object distance detection device
9848114,11893963,ANTISEED-manual,0,0.125,1.0,Vehicle camera system
10142535,11893963,ANTISEED-manual,0,0.125,1.0,Vehicle camera system
10298832,11893963,ANTISEED-manual,0,0.125,1.0,Vehicle camera system
8971578,63796687,ANTISEED-manual,0,0.125,1.0,Driving support apparatus
12442905,43363518,ANTISEED-manual,0,0.1237,0.75,Object detection device
9528461,51406433,ANTISEED-manual,0,0.1235,0.7273,Obstacle detection device for vehicle and misacceleration mitigation device usin
11074462,34909379,SEED,1,0.1233,0.625,System and method for lateral vehicle detection
11610406,34909379,SEED,1,0.1233,0.625,System and method for lateral vehicle detection
10685239,34909379,SEED,1,0.1233,0.625,System and method for lateral vehicle detection
12243428,34909379,SEED,1,0.1233,0.625,System and method for lateral vehicle detection
12066533,63111468,ANTISEED-manual,0,0.1222,0.8571,"Object detection system, object detection method and object detection device"
11940557,63111468,ANTISEED-manual,0,0.122,0.8571,"Object detection device, object detection system, and object detection method"
11119503,57884949,SEED,1,0.122,0.6,Method for controlling vehicle in autonomous driving system and apparatus thereo
8867790,63111468,ANTISEED-manual,0,0.122,0.8571,"Object detection device, object detection method, and program"
11719815,43363518,ANTISEED-manual,0,0.122,0.75,Object detection device
10794714,72513647,SEED,1,0.1216,1.0,Self-driving vehicle systems and methods
12352864,16417748,ANTISEED-manual,0,0.1212,1.0,Object detection device and object detection method
9298987,67402844,SEED,1,0.1212,0.8571,"Information processing apparatus, information processing method, program, and in"
10671873,34909379,SEED,1,0.12,0.625,System and method for vehicle wheel detection
11501513,34909379,SEED,1,0.12,0.625,System and method for vehicle wheel detection
10656270,63111468,ANTISEED-manual,0,0.1196,0.8571,"Object detection device, object detection method, and program"
10466057,72513647,SEED,1,0.1194,1.0,Self-driving vehicle systems and methods
10249195,49539600,SEED,1,0.1194,0.6667,Lane departure warning device and method
10643475,49539600,SEED,1,0.1194,0.6667,Lane departure warning device and method
8788121,49117515,SEED,1,0.1186,1.0,Autonomous vehicle and method for coordinating the paths of multiple autonomous 
12504525,66627684,ANTISEED-manual,0,0.1184,0.75,Object detection device
11276193,11737356,ANTISEED-manual,0,0.1184,0.75,Information processing device
11994583,43363518,ANTISEED-manual,0,0.1183,0.75,Object detection device
10373470,35030147,ANTISEED-manual,0,0.117,0.6667,Object detection
9824590,48990393,SEED,1,0.1165,0.6429,Lane departure warning system and method for controlling the same
9266533,52628744,SEED,1,0.1161,1.0,Adaptive cruise control system and method for vehicle
10976436,15537941,ANTISEED-manual,0,0.1158,1.0,Obstacle detection device
10902742,56303036,SEED,1,0.1154,0.625,Method and device for evaluating driving behavior
10959194,61160560,ANTISEED-manual,0,0.1154,0.6154,Method and apparatus for transmitting sidelink signal in wireless communication 
10762365,42977118,SEED,1,0.1149,0.7778,Method and device for traffic sign recognition
12008843,72513647,SEED,1,0.1148,0.75,Systems and methods for maintaining a self-driving vehicle
10049505,72513647,SEED,1,0.1148,0.75,Systems and methods for maintaining a self-driving vehicle
10943413,72513647,SEED,1,0.1148,0.75,Systems and methods for maintaining a self-driving vehicle
11587369,72513647,SEED,1,0.1148,0.75,Systems and methods for maintaining a self-driving vehicle
10573096,72513647,SEED,1,0.1148,0.75,Systems and methods for maintaining a self-driving vehicle
9834207,70848337,ANTISEED-manual,0,0.1146,0.7,"Method and system for detecting, tracking and estimating stationary roadside obj"
10018710,57946379,ANTISEED-manual,0,0.1143,0.75,Object detection device
10373014,53681132,ANTISEED-manual,0,0.1143,0.7143,Object detection method and image search system
11067992,69847987,ANTISEED-manual,0,0.1143,0.6,Path planning method and system for self-driving of autonomous system
11487007,66627684,ANTISEED-manual,0,0.1139,0.75,Object detection device
10401867,57884949,SEED,1,0.1125,0.6667,"Autonomous vehicle, in particular feed mixing vehicle, and method for controllin"
11003961,51699419,ANTISEED-AF,0,0.1125,0.75,"Image processing system, image processing method, and program storage medium"
10074021,63585514,ANTISEED-manual,0,0.1125,0.6,"Object detection apparatus, object detection method, and program"
10180491,43363518,ANTISEED-manual,0,0.1124,0.75,Object detection device
12146944,35030147,ANTISEED-manual,0,0.1122,0.75,Sensor based object detection
11508158,47525265,SEED,1,0.1121,0.6667,Electronic device and method for vehicle driving assistance
9035797,58067456,SEED,1,0.1121,0.625,Intelligent traffic alerting and control system
11698638,69847987,ANTISEED-manual,0,0.1111,0.6,System and method for predictive path planning in autonomous vehicles
11300959,69847987,ANTISEED-manual,0,0.1111,0.6,System and method for predictive path planning in autonomous vehicles
11860274,43363518,ANTISEED-manual,0,0.1111,0.75,Object detection device
9626868,43363518,ANTISEED-manual,0,0.1098,0.75,Object detection device
10926715,11893963,ANTISEED-manual,0,0.1094,1.0,Vehicle camera system
12498720,48625431,ANTISEED-manual,0,0.1094,0.6667,"Vehicle control apparatus, vehicle control method, and program thereof"
10527731,15537941,ANTISEED-manual,0,0.1089,1.0,Obstacle detection device
11815596,43363518,ANTISEED-manual,0,0.1087,0.75,Object detection device
12326502,43363518,ANTISEED-manual,0,0.1087,0.75,Object detection device
11726203,43363518,ANTISEED-manual,0,0.1087,0.75,Object detection device
12386065,43363518,ANTISEED-manual,0,0.1087,0.75,Object detection device
11327173,43363518,ANTISEED-manual,0,0.1087,0.75,Object detection device
10152890,69162785,ANTISEED-manual,0,0.1078,0.6667,On-vehicle camera device
11131769,63111468,ANTISEED-manual,0,0.1075,0.6667,"Object detection device, object detection method and vehicle control system"
12253598,43363518,ANTISEED-manual,0,0.1075,0.75,Object detection device
10503984,43363518,ANTISEED-manual,0,0.1075,0.75,Object detection device
11961306,57946379,ANTISEED-manual,0,0.1058,0.75,Object detection device
11935210,51699419,ANTISEED-AF,0,0.1053,0.625,System and method for fisheye image processing
10871555,11743636,ANTISEED-manual,0,0.1053,1.0,Ultrasonic sensor
12190465,51699419,ANTISEED-AF,0,0.1053,0.625,System and method for fisheye image processing
10360436,18832127,SEED,1,0.104,1.0,Object detection device
12511759,52688732,ANTISEED-manual,0,0.1039,0.6667,"Moving object detection device, moving object detection method, system, and stor"
10452932,11737356,ANTISEED-manual,0,0.1034,0.75,Information processing device
10796402,51699419,ANTISEED-AF,0,0.102,0.625,System and method for fisheye image processing
11754709,43363518,ANTISEED-manual,0,0.102,0.75,Object detection device
10464557,67402844,SEED,1,0.1013,0.8333,Information processing apparatus and information processing method
9330320,63111468,ANTISEED-manual,0,0.0989,0.6364,"Object detection apparatus, object detection method, object detection program an"
9182488,18055879,ANTISEED-manual,0,0.0957,0.6667,Method and device for detecting target object
10032375,41322406,ANTISEED-manual,0,0.0909,0.6667,"Apparatus, system, and method for providing traffic information"
10520324,59562967,ANTISEED-manual,0,0.0899,0.6364,"Route search device, control method, program and storage medium"
9053384,63678378,ANTISEED-manual,0,0.0729,0.6667,"Feature extraction unit, feature extraction method, feature extraction program, "
10097740,49222463,ANTISEED-manual,0,0.0725,1.0,In-vehicle camera
9606539,62627139,SEED,1,0.0,0.6667,Autonomous vehicle fleet service and system
11231287,62627139,SEED,1,0.0,1.0,Autonomous vehicle service system
10712750,62627139,SEED,1,0.0,0.6667,Autonomous vehicle fleet service and system
10137903,62627139,SEED,1,0.0,0.6,Autonomous vehicle diagnostic system
10095239,62627139,SEED,1,0.0,0.6,Autonomous vehicle paletization system
10019005,62627139,SEED,1,0.0,0.6,Autonomous vehicle control system
12265386,62627139,SEED,1,0.0,0.6667,Autonomous vehicle fleet service and system
11796998,62627139,SEED,1,0.0,0.6667,Autonomous vehicle fleet service and system
10179588,62627139,SEED,1,0.0,0.6,Autonomous vehicle control system
10171775,62627139,SEED,1,0.0,0.6,Autonomous vehicle vision system
10152892,62627139,SEED,1,0.0,0.6,Autonomous vehicle notification system
10234874,62627139,SEED,1,0.0,0.6,Autonomous vehicle control system
9893697,61148062,ANTISEED-manual,0,0.0,1.0,System and method for selective volume adjustment in a vehicle
11470463,47882978,ANTISEED-manual,0,0.0,0.6,"Vehicle control apparatus, vehicle recording medium, and vehicle control method"
9618615,34792618,ANTISEED-manual,0,0.0,0.6667,Obstacle detection device for vehicle
10296003,62627139,SEED,1,0.0,0.6,Autonomous vehicle research system
10730729,7946962,ANTISEED-AF,0,0.0,0.6667,Scissor-lift
8346480,54394908,SEED,1,0.0,0.625,Navigation and control system for autonomous vehicles
8050863,54394908,SEED,1,0.0,0.625,Navigation and control system for autonomous vehicles
10099705,54394908,SEED,1,0.0,0.7143,Control system for autonomous-capable vehicles
10692304,54394908,SEED,1,0.0,0.625,Autonomous communication and control system for vehicles
11067688,34792618,ANTISEED-manual,0,0.0,0.6667,Obstacle detection apparatus for vehicles
10948592,34792618,ANTISEED-manual,0,0.0,0.6667,Obstacle detection apparatus for vehicles
10717406,57963520,SEED,1,0.0,0.9,Autonomous vehicle having an external shock-absorbing energy dissipation padding
